gender	Field	length
male	Engineering	6
male	Engineering	9
male	Engineering	1
male	Engineering	9
male	Engineering	1
male	Engineering	6
male	Engineering	5
male	Engineering	6
male	Engineering	1
male	Engineering	8
male	Engineering	6
male	Engineering	6
male	Engineering	26
male	Engineering	4
male	Engineering	23
male	Engineering	5
male	Engineering	4
male	Engineering	1
male	Engineering	22
male	Engineering	7
male	Engineering	9
male	Engineering	3
male	Engineering	5
male	Engineering	6
male	Engineering	1
male	Engineering	6
male	Engineering	3
male	Engineering	16
male	Engineering	1
male	Engineering	5
male	Engineering	17
male	Engineering	2
male	Engineering	17
male	Engineering	3
male	Engineering	1
male	Engineering	1
male	Engineering	1
male	Engineering	1
male	Engineering	1
male	Engineering	1
male	Engineering	4
male	Engineering	1
male	Engineering	2
male	Engineering	4
male	Engineering	2
male	Engineering	5
male	Engineering	2
male	Engineering	6
male	Engineering	8
male	Engineering	2
male	Engineering	1
male	Engineering	1
male	Engineering	2
female	Engineering	1
female	Engineering	5
male	Engineering	1
male	Engineering	3
male	Engineering	6
male	Engineering	23
male	Engineering	4
male	Engineering	4
male	Engineering	2
male	Engineering	23
male	Engineering	1
female	Engineering	6
male	Engineering	2
female	Engineering	3
male	Engineering	1
male	Engineering	19
male	Engineering	2
male	Engineering	23
male	Engineering	6
male	Engineering	1
male	Engineering	1
male	Engineering	1
male	Engineering	3
male	Engineering	5
male	Engineering	16
male	Engineering	3
male	Engineering	5
male	Engineering	1
male	Engineering	6
male	Engineering	10
male	Engineering	6
male	Engineering	1
male	Engineering	7
male	Engineering	6
male	Engineering	6
male	Engineering	5
male	Engineering	9
male	Engineering	6
male	Engineering	2
male	Engineering	6
male	Engineering	3
male	Engineering	4
male	Engineering	2
male	Engineering	6
male	Engineering	18
male	Engineering	22
male	Engineering	2
male	Engineering	1
male	Engineering	6
male	Engineering	13
male	Engineering	1
male	Engineering	6
male	Engineering	6
male	Engineering	1
male	Engineering	2
male	Engineering	4
male	Engineering	1
male	Engineering	9
male	Engineering	4
male	Engineering	6
male	Engineering	4
female	Engineering	1
male	Engineering	6
male	Engineering	6
female	Engineering	2
male	Engineering	1
male	Engineering	9
male	Engineering	1
male	Engineering	1
male	Engineering	1
female	Engineering	1
male	Engineering	1
male	Engineering	1
male	Engineering	5
male	Engineering	7
male	Engineering	2
male	Engineering	5
female	Engineering	5
male	Engineering	5
male	Engineering	6
female	Engineering	8
female	Engineering	4
male	Engineering	5
male	Engineering	6
male	Engineering	3
male	Engineering	5
male	Engineering	8
male	Engineering	7
male	Engineering	6
male	Engineering	4
male	Engineering	5
male	Engineering	5
male	Engineering	8
male	Engineering	6
male	Engineering	2
female	Engineering	5
male	Engineering	2
male	Engineering	3
male	Chemistry	3
male	Chemistry	6
male	Chemistry	3
male	Chemistry	2
male	Chemistry	6
male	Chemistry	5
male	Chemistry	2
male	Chemistry	2
male	Biology	1
male	Biology	1
male	Biology	1
female	Biology	1
female	Biology	1
female	Biology	1
female	Biology	1
male	Biology	11
male	Biology	11
male	Biology	1
male	Biology	1
male	Biology	3
female	Biology	1
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	1
female	Biology	1
female	Biology	1
male	Biology	1
female	Biology	1
male	Biology	1
male	Biology	1
male	Biology	1
female	Biology	8
female	Biology	1
female	Biology	1
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	3
male	Biology	4
male	Biology	11
female	Biology	10
male	Biology	8
male	Biology	4
male	Biology	1
male	Biology	6
male	Biology	1
male	Biology	4
male	Biology	4
male	Biology	4
female	Biology	3
male	Biology	4
male	Biology	7
male	Biology	3
male	Biology	5
male	Biology	5
male	Biology	1
female	Biology	4
male	Biology	5
male	Biology	3
male	Biology	10
male	Biology	5
female	Biology	5
female	Biology	2
female	Biology	5
female	Biology	7
male	Biology	3
female	Biology	3
male	Biology	1
female	Biology	2
male	Biology	10
female	Biology	5
male	Biology	2
male	Biology	7
female	Biology	1
male	Biology	1
female	Biology	12
male	Biology	2
male	Biology	1
male	Biology	3
male	Biology	4
male	Biology	3
male	Biology	7
male	Biology	2
male	Biology	4
male	Biology	3
male	Biology	7
male	Biology	3
female	Biology	1
male	Biology	3
male	Biology	5
male	Biology	3
male	Biology	4
male	Biology	5
female	Biology	4
male	Biology	3
female	Biology	5
male	Biology	4
male	Biology	3
female	Biology	1
male	Biology	11
male	Biology	1
female	Biology	3
male	Biology	4
male	Biology	3
male	Biology	1
male	Biology	14
male	Biology	7
male	Biology	5
female	Biology	4
male	Biology	9
female	Biology	3
female	Biology	1
female	Biology	1
female	Biology	3
female	Biology	7
male	Biology	12
male	Biology	4
male	Biology	10
female	Biology	5
male	Biology	2
female	Biology	1
male	Biology	7
male	Biology	1
female	Biology	5
male	Biology	2
male	Biology	4
male	Biology	3
female	Biology	4
male	Biology	5
male	Biology	7
male	Biology	4
male	Biology	3
female	Biology	3
female	Biology	11
male	Biology	4
male	Biology	3
male	Biology	4
male	Biology	4
male	Biology	1
male	Biology	2
male	Biology	4
male	Biology	4
male	Biology	1
male	Biology	2
male	Biology	3
male	Biology	11
male	Biology	7
male	Biology	1
male	Biology	3
female	Biology	2
female	Biology	5
male	Biology	12
male	Biology	2
male	Biology	5
male	Biology	1
male	Biology	2
male	Biology	4
male	Biology	2
female	Biology	2
male	Biology	1
male	Biology	2
male	Biology	5
male	Biology	3
male	Biology	5
male	Biology	3
male	Biology	4
female	Biology	12
female	Biology	7
male	Biology	5
male	Biology	14
male	Biology	1
male	Biology	4
female	Biology	4
male	Biology	2
male	Biology	1
male	Biology	2
male	Biology	3
male	Biology	3
female	Biology	1
male	Biology	6
male	Biology	2
female	Biology	1
female	Biology	1
male	Biology	2
male	Biology	1
female	Biology	2
male	Biology	2
male	Biology	2
male	Biology	2
male	Biology	1
male	Biology	2
male	Biology	2
male	Biology	1
male	Biology	2
female	Biology	2
male	Biology	2
male	Biology	1
male	Materials science	3
male	Materials science	1
female	Materials science	1
male	Materials science	2
male	Materials science	3
male	Materials science	1
male	Materials science	1
male	Materials science	9
male	Materials science	1
male	Materials science	1
female	Materials science	1
male	Materials science	1
male	Materials science	8
male	Materials science	1
male	Materials science	2
male	Materials science	4
male	Materials science	1
male	Materials science	5
male	Materials science	4
male	Materials science	1
male	Materials science	6
male	Materials science	1
male	Materials science	2
male	Materials science	1
male	Materials science	5
male	Materials science	5
male	Materials science	3
male	Materials science	16
male	Materials science	3
male	Materials science	15
male	Materials science	19
male	Materials science	22
male	Materials science	3
female	Materials science	14
male	Materials science	14
female	Materials science	7
male	Materials science	2
male	Materials science	13
male	Materials science	4
male	Chemistry	1
male	Chemistry	3
male	Chemistry	10
male	Chemistry	2
male	Chemistry	11
male	Chemistry	12
male	Chemistry	24
male	Chemistry	10
male	Chemistry	3
male	Chemistry	1
male	Chemistry	12
male	Chemistry	2
male	Chemistry	1
male	Chemistry	2
male	Chemistry	2
male	Chemistry	8
male	Chemistry	8
male	Chemistry	4
male	Chemistry	3
male	Chemistry	13
male	Geology	2
male	Geology	2
male	Geology	2
female	Geology	1
male	Geology	2
male	Geology	2
male	Geology	1
male	Geology	2
male	Geology	1
male	Geology	2
male	Geology	2
male	Geology	1
male	Geology	15
male	Geology	1
male	Geology	2
male	Geology	16
male	Geology	22
male	Geology	1
male	Geology	17
male	Geology	1
male	Geology	2
male	Geology	2
male	Geology	2
male	Geology	2
male	Geology	10
male	Geology	24
male	Geology	16
male	Geology	7
male	Geology	18
male	Geology	1
male	Geology	3
male	Geology	2
male	Geology	1
male	Geology	2
male	Geology	30
male	Geology	2
male	Geology	2
male	Geology	2
male	Geology	2
male	Geology	1
male	Geology	3
female	Geology	1
male	Geology	2
male	Geology	1
male	Geology	3
male	Geology	2
male	Geology	2
male	Geology	2
male	Geology	1
male	Geology	3
female	Geology	2
male	Geology	1
male	Geology	1
male	Geology	2
male	Geology	2
male	Geology	12
male	Geology	7
male	Physics	11
male	Physics	3
female	Physics	2
male	Physics	1
male	Physics	1
male	Physics	1
male	Physics	1
male	Physics	1
female	Physics	2
male	Physics	2
male	Physics	5
male	Physics	1
male	Physics	1
male	Physics	9
male	Physics	3
male	Physics	3
male	Physics	10
male	Physics	3
male	Physics	2
male	Physics	1
male	Physics	2
male	Physics	4
male	Physics	6
male	Physics	20
male	Physics	33
male	Medicine	6
male	Medicine	2
male	Medicine	4
male	Medicine	4
male	Medicine	2
male	Medicine	2
male	Medicine	4
male	Medicine	9
male	Medicine	2
male	Medicine	9
male	Medicine	4
male	Medicine	4
male	Medicine	11
male	Medicine	2
male	Medicine	5
male	Medicine	5
male	Medicine	5
male	Medicine	5
male	Medicine	4
male	Medicine	1
male	Medicine	2
male	Medicine	1
male	Medicine	6
male	Medicine	3
male	Medicine	6
male	Medicine	2
male	Medicine	4
male	Medicine	11
male	Medicine	4
male	Medicine	4
male	Medicine	1
male	Medicine	7
male	Medicine	11
male	Medicine	9
male	Medicine	2
male	Medicine	11
male	Medicine	11
female	Medicine	7
male	Medicine	2
male	Medicine	6
male	Medicine	5
female	Medicine	2
female	Medicine	11
male	Medicine	2
male	Medicine	8
male	Medicine	2
male	Medicine	10
male	Medicine	8
male	Medicine	11
female	Medicine	5
male	Medicine	1
male	Medicine	2
male	Medicine	8
male	Medicine	11
male	Medicine	5
female	Medicine	8
male	Medicine	5
female	Medicine	6
male	Medicine	5
male	Medicine	3
female	Medicine	2
male	Medicine	9
male	Medicine	6
female	Medicine	5
female	Medicine	1
female	Medicine	7
male	Medicine	8
male	Medicine	5
male	Medicine	1
male	Medicine	2
male	Medicine	9
male	Medicine	2
male	Medicine	1
female	Medicine	2
female	Medicine	3
male	Medicine	1
male	Medicine	11
male	Medicine	5
male	Medicine	1
male	Medicine	11
male	Medicine	1
male	Medicine	10
male	Medicine	3
male	Medicine	4
male	Medicine	9
male	Medicine	6
male	Medicine	1
male	Medicine	4
male	Medicine	1
male	Medicine	11
male	Medicine	4
male	Medicine	2
male	Medicine	5
male	Medicine	1
male	Medicine	9
male	Medicine	4
male	Medicine	5
male	Medicine	8
male	Medicine	8
male	Medicine	1
male	Medicine	2
male	Medicine	1
male	Medicine	1
male	Medicine	6
male	Medicine	8
male	Medicine	2
male	Medicine	11
male	Medicine	6
male	Medicine	9
male	Medicine	5
male	Medicine	11
male	Medicine	11
male	Medicine	5
male	Medicine	5
male	Medicine	5
male	Medicine	5
male	Medicine	2
male	Medicine	11
male	Medicine	2
male	Medicine	5
male	Medicine	4
male	Medicine	4
male	Medicine	7
male	Medicine	11
male	Medicine	11
male	Medicine	2
male	Medicine	7
male	Medicine	1
female	Medicine	7
male	Medicine	2
male	Medicine	5
male	Medicine	5
male	Medicine	5
female	Medicine	3
male	Medicine	4
male	Medicine	9
female	Medicine	4
male	Medicine	5
male	Medicine	4
female	Medicine	11
female	Medicine	3
female	Medicine	4
male	Medicine	7
male	Medicine	4
female	Medicine	1
female	Medicine	1
male	Medicine	4
male	Medicine	1
male	Medicine	11
male	Medicine	2
male	Medicine	4
male	Medicine	5
male	Medicine	2
female	Medicine	1
male	Medicine	5
male	Medicine	4
male	Medicine	7
male	Medicine	11
male	Medicine	1
male	Medicine	11
male	Medicine	11
male	Medicine	10
male	Medicine	10
male	Medicine	1
male	Medicine	5
male	Medicine	4
male	Medicine	10
male	Medicine	1
female	Medicine	3
male	Medicine	2
male	Medicine	9
male	Medicine	6
male	Medicine	5
male	Medicine	6
male	Medicine	4
male	Medicine	1
male	Medicine	1
male	Medicine	5
male	Medicine	5
male	Medicine	5
male	Medicine	8
male	Medicine	3
male	Medicine	4
male	Medicine	11
male	Medicine	1
male	Medicine	6
male	Medicine	7
male	Medicine	3
male	Medicine	7
male	Medicine	9
male	Medicine	8
male	Medicine	6
female	Medicine	7
male	Medicine	5
male	Medicine	3
male	Medicine	5
male	Medicine	11
male	Medicine	6
male	Medicine	5
male	Medicine	1
male	Medicine	10
male	Medicine	8
female	Medicine	10
male	Medicine	9
male	Medicine	5
male	Medicine	2
male	Medicine	7
female	Medicine	7
male	Medicine	10
male	Medicine	9
male	Medicine	4
male	Medicine	7
male	Medicine	8
male	Medicine	6
male	Medicine	9
male	Medicine	4
male	Medicine	11
male	Medicine	9
male	Medicine	9
male	Medicine	1
female	Medicine	9
male	Medicine	5
male	Medicine	9
male	Medicine	1
male	Medicine	1
male	Medicine	7
female	Medicine	3
male	Medicine	11
male	Medicine	6
male	Medicine	11
male	Medicine	2
male	Medicine	9
male	Medicine	3
male	Medicine	5
male	Medicine	1
male	Medicine	7
male	Medicine	7
male	Medicine	4
male	Medicine	2
male	Medicine	10
male	Medicine	6
male	Medicine	11
male	Medicine	2
male	Medicine	9
male	Medicine	8
male	Medicine	1
male	Medicine	2
male	Medicine	8
male	Medicine	5
male	Medicine	10
male	Medicine	2
male	Medicine	1
male	Medicine	9
male	Medicine	8
male	Medicine	11
male	Biology	6
male	Biology	2
male	Biology	2
male	Biology	2
male	Biology	6
male	Biology	1
male	Biology	4
male	Biology	1
male	Biology	5
male	Biology	5
male	Biology	4
male	Biology	2
male	Biology	6
male	Biology	5
male	Biology	2
male	Biology	6
male	Biology	5
male	Biology	2
male	Biology	2
male	Biology	6
male	Biology	2
male	Biology	6
male	Biology	2
male	Biology	5
male	Biology	5
male	Biology	5
male	Biology	6
male	Biology	6
male	Biology	6
male	Biology	6
male	Biology	6
male	Biology	8
male	Biology	3
female	Biology	6
male	Biology	13
male	Biology	8
male	Biology	12
male	Biology	6
male	Biology	5
male	Biology	8
male	Biology	5
male	Biology	6
male	Biology	12
female	Biology	2
male	Biology	10
male	Biology	2
male	Biology	1
male	Biology	7
male	Biology	5
male	Biology	1
male	Biology	1
male	Biology	15
male	Biology	5
male	Biology	2
male	Biology	12
male	Biology	1
male	Biology	3
male	Biology	1
female	Biology	2
male	Biology	11
male	Biology	3
male	Biology	1
male	Biology	14
male	Biology	1
male	Biology	14
male	Biology	5
male	Biology	1
male	Biology	3
male	Biology	7
male	Biology	1
male	Biology	5
male	Biology	3
male	Biology	2
male	Biology	3
male	Biology	2
male	Biology	2
male	Biology	3
male	Biology	1
male	Biology	26
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	3
female	Biology	2
female	Biology	1
male	Biology	2
male	Biology	2
male	Biology	4
male	Biology	1
male	Biology	1
male	Biology	4
male	Biology	1
male	Biology	4
male	Biology	1
male	Biology	1
male	Biology	3
male	Biology	14
male	Biology	2
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	5
male	Biology	6
male	Biology	1
male	Biology	2
male	Biology	23
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	3
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	2
male	Biology	1
male	Biology	2
male	Biology	4
male	Biology	1
male	Biology	2
male	Biology	6
male	Biology	3
male	Biology	1
male	Biology	3
male	Biology	4
male	Biology	6
male	Biology	11
male	Medicine	1
male	Medicine	3
male	Medicine	5
male	Medicine	8
male	Medicine	3
male	Medicine	7
female	Medicine	1
male	Medicine	6
male	Medicine	14
male	Medicine	5
male	Medicine	4
male	Medicine	1
male	Medicine	24
male	Medicine	13
male	Medicine	2
female	Medicine	2
female	Medicine	1
female	Medicine	3
male	Medicine	3
male	Medicine	7
male	Medicine	19
male	Medicine	46
male	Medicine	9
male	Philosophy	8
male	Philosophy	1
male	Philosophy	6
male	Philosophy	1
male	Philosophy	1
male	Philosophy	1
male	Philosophy	7
male	Philosophy	29
male	Biology	1
male	Biology	2
female	Biology	2
male	Biology	2
female	Biology	1
female	Biology	4
male	Biology	2
male	Biology	4
male	Biology	2
female	Biology	8
female	Biology	1
male	Biology	4
male	Biology	2
male	Biology	20
male	Biology	4
female	Biology	2
male	Biology	2
female	Biology	4
male	Biology	10
male	Biology	4
male	Biology	2
male	Biology	2
male	Biology	1
male	Biology	4
female	Biology	2
male	Biology	1
male	Biology	7
male	Biology	1
male	Biology	1
female	Biology	1
male	Biology	3
male	Biology	2
male	Biology	4
male	Biology	26
female	Biology	1
male	Biology	2
male	Biology	2
male	Biology	4
male	Biology	2
female	Biology	4
male	Biology	4
male	Biology	2
female	Biology	2
female	Biology	2
female	Biology	4
female	Biology	2
male	Biology	2
female	Biology	1
male	Biology	4
female	Biology	4
male	Biology	3
male	Biology	3
male	Biology	4
male	Biology	14
male	Biology	5
male	Biology	9
male	Biology	1
male	Biology	3
female	Biology	1
female	Biology	1
male	Biology	28
male	Biology	1
male	Biology	2
male	Biology	1
male	Biology	2
male	Biology	1
male	Biology	23
male	Biology	1
male	Biology	7
female	Biology	2
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	2
male	Biology	1
male	Biology	11
male	Biology	5
male	Biology	4
male	Biology	3
male	Biology	2
female	Biology	2
male	Biology	2
male	Biology	7
male	Biology	6
male	Biology	31
male	Biology	1
male	Biology	4
male	Biology	1
male	Biology	13
male	Biology	4
male	Biology	2
male	Biology	2
male	Biology	2
male	Biology	4
male	Biology	4
male	Biology	2
male	Biology	3
male	Biology	4
male	Biology	4
male	Biology	2
male	Biology	4
female	Biology	3
female	Biology	3
male	Biology	7
male	Biology	10
male	Biology	10
male	Biology	1
male	Biology	2
male	Biology	1
male	Biology	1
male	Biology	10
male	Biology	8
male	Biology	1
male	Biology	5
male	Biology	9
male	Biology	1
male	Biology	2
male	Biology	10
male	Biology	1
male	Biology	1
male	Biology	3
male	Biology	2
male	Biology	4
male	Biology	1
male	Biology	2
female	Biology	1
male	Biology	3
male	Biology	3
male	Biology	10
male	Biology	6
male	Biology	2
male	Biology	16
male	Biology	2
male	Biology	1
male	Biology	3
male	Biology	3
male	Biology	4
female	Biology	4
male	Biology	11
female	Biology	4
male	Biology	2
male	Biology	2
male	Biology	4
male	Biology	6
female	Biology	2
male	Biology	1
male	Biology	5
male	Biology	3
female	Biology	4
male	Biology	1
male	Biology	1
male	Biology	2
male	Biology	1
male	Biology	4
male	Biology	3
female	Biology	1
male	Biology	1
male	Biology	2
male	Biology	1
male	Biology	1
male	Biology	1
male	Biology	4
male	Biology	6
male	Biology	22
male	Chemistry	12
male	Chemistry	16
male	Chemistry	4
male	Chemistry	4
male	Chemistry	25
male	Chemistry	4
female	Chemistry	6
male	Chemistry	2
male	Chemistry	1
male	Chemistry	4
male	Chemistry	3
male	Chemistry	6
male	Chemistry	6
male	Chemistry	2
male	Chemistry	8
male	Chemistry	4
male	Chemistry	5
male	Chemistry	7
male	Economics	1
male	Economics	1
male	Economics	12
male	Economics	1
male	Economics	1
male	Economics	2
male	Economics	2
male	Economics	1
male	Economics	7
male	Economics	2
male	Economics	2
female	Economics	1
male	Economics	2
male	Economics	2
male	Economics	4
male	Economics	2
female	Economics	1
male	Economics	10
male	Economics	1
male	Economics	1
male	Economics	2
male	Economics	2
female	Economics	1
male	Economics	7
male	Economics	1
male	Economics	6
female	Economics	2
male	Economics	1
male	Economics	4
male	Economics	6
male	Economics	2
male	Economics	2
male	Economics	1
male	Economics	1
male	Economics	5
male	Economics	10
male	Economics	1
male	Economics	3
male	Economics	16
female	Economics	9
male	Economics	10
female	Economics	10
male	Economics	10
male	Economics	10
male	Economics	7
male	Economics	10
male	Economics	14
male	Economics	12
male	Economics	10
male	Economics	10
male	Economics	2
male	Economics	16
male	Economics	10
male	Economics	11
male	Economics	10
male	Economics	4
male	Economics	10
female	Economics	1
male	Economics	4
male	Economics	10
male	Economics	11
male	Economics	10
female	Economics	10
male	Economics	5
male	Economics	9
male	Economics	10
female	Economics	16
male	Economics	5
female	Economics	9
male	Economics	16
male	Economics	3
male	Economics	31
female	Economics	10
male	Economics	5
female	Economics	11
male	Economics	9
female	Economics	16
male	Economics	4
female	Economics	10
male	Economics	14
male	Economics	11
male	Economics	11
male	Economics	1
male	Economics	16
male	Economics	7
male	Economics	16
male	Economics	26
female	Economics	10
male	Physics	1
male	Physics	4
male	Physics	1
male	Physics	8
male	Physics	4
male	Physics	1
male	Physics	25
male	Physics	17
male	Physics	11
male	Physics	1
male	Physics	1
male	Physics	1
male	Physics	4
male	Physics	4
male	Physics	3
female	Physics	4
male	Physics	3
male	Physics	20
male	Physics	21
male	Physics	45
male	Physics	5
male	Physics	6
male	Physics	6
female	Physics	5
male	Physics	40
female	Physics	20
male	Chemistry	2
male	Chemistry	1
male	Chemistry	2
male	Chemistry	2
male	Chemistry	1
male	Chemistry	2
male	Chemistry	3
male	Chemistry	1
male	Chemistry	11
male	Chemistry	3
male	Chemistry	1
male	Chemistry	13
male	Chemistry	3
male	Economics	1
male	Economics	1
male	Economics	2
male	Economics	1
male	Economics	1
male	Economics	9
male	Economics	4
male	Economics	2
male	Economics	4
male	Economics	3
male	Economics	1
male	Economics	1
male	Economics	1
male	Economics	2
male	Economics	5
male	Economics	1
male	Economics	3
male	Economics	3
male	Economics	2
male	Economics	16
male	Economics	45
male	Biology	3
male	Biology	3
male	Biology	11
male	Biology	1
male	Biology	2
male	Biology	2
male	Biology	4
male	Biology	1
male	Biology	2
female	Biology	1
male	Biology	1
female	Biology	4
male	Biology	1
male	Biology	1
male	Biology	5
female	Biology	6
male	Biology	2
female	Biology	9
male	Biology	4
male	Biology	2
male	Biology	1
male	Biology	14
female	Biology	2
male	Biology	6
male	Biology	1
female	Biology	1
male	Biology	1
male	Biology	1
male	Biology	14
male	Biology	5
male	Biology	10
male	Biology	2
male	Biology	6
male	Biology	5
male	Biology	10
female	Biology	9
male	Biology	14
female	Biology	9
male	Biology	4
male	Biology	12
male	Biology	4
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	5
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	6
male	Mathematics	1
male	Mathematics	1
male	Mathematics	5
male	Mathematics	1
male	Mathematics	1
male	Mathematics	2
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	2
male	Mathematics	1
male	Mathematics	2
male	Mathematics	4
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	5
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	20
male	Mathematics	3
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	4
male	Mathematics	4
male	Mathematics	1
male	Mathematics	4
male	Mathematics	2
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	38
male	Mathematics	1
male	Mathematics	5
female	Mathematics	3
male	Mathematics	1
male	Mathematics	1
male	Mathematics	25
male	Mathematics	1
female	Mathematics	1
male	Mathematics	2
male	Mathematics	1
male	Mathematics	13
male	Mathematics	1
female	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	4
male	Mathematics	1
male	Mathematics	1
male	Mathematics	6
male	Mathematics	1
male	Mathematics	8
male	Mathematics	1
male	Mathematics	5
male	Mathematics	5
male	Mathematics	5
male	Mathematics	1
male	Mathematics	5
female	Mathematics	1
male	Mathematics	2
male	Mathematics	1
male	Mathematics	3
male	Mathematics	2
male	Mathematics	27
male	Mathematics	18
male	Mathematics	14
male	Mathematics	2
male	Mathematics	1
male	Mathematics	2
male	Mathematics	21
male	Mathematics	8
male	Mathematics	24
male	Mathematics	28
male	Mathematics	8
male	Mathematics	26
male	Mathematics	7
male	Mathematics	11
male	Mathematics	4
male	Mathematics	26
male	Mathematics	6
male	Mathematics	8
male	Mathematics	4
male	Mathematics	19
male	Mathematics	14
male	Mathematics	2
male	Mathematics	9
male	Mathematics	4
male	Mathematics	1
male	Mathematics	10
male	Mathematics	15
male	Mathematics	8
female	Mathematics	12
male	Mathematics	1
male	Mathematics	4
male	Mathematics	10
male	Mathematics	28
male	Mathematics	1
male	Mathematics	7
female	Mathematics	9
male	Mathematics	7
male	Mathematics	9
male	Mathematics	13
male	Mathematics	4
male	Mathematics	2
male	Mathematics	25
male	Mathematics	11
male	Mathematics	5
male	Mathematics	7
male	Mathematics	6
male	Mathematics	2
male	Mathematics	43
male	Mathematics	35
male	Mathematics	26
male	Mathematics	9
male	Mathematics	4
male	Mathematics	21
male	Mathematics	1
male	Mathematics	9
male	Mathematics	1
male	Mathematics	12
male	Mathematics	5
male	Mathematics	1
male	Mathematics	4
male	Mathematics	11
male	Mathematics	2
male	Mathematics	2
male	Mathematics	12
male	Mathematics	1
male	Physics	3
male	Physics	13
male	Physics	1
male	Physics	1
male	Physics	1
male	Physics	16
male	Physics	10
male	Physics	5
male	Physics	1
male	Physics	1
male	Physics	3
male	Physics	11
male	Physics	5
male	Physics	2
male	Physics	3
male	Physics	1
male	Physics	3
male	Economics	3
male	Economics	2
male	Economics	2
female	Economics	1
male	Economics	1
female	Economics	6
female	Economics	8
male	Economics	1
male	Economics	46
male	Economics	2
female	Economics	6
male	Economics	3
male	Economics	4
male	Economics	4
male	Economics	24
male	Economics	3
male	Economics	2
male	Economics	1
male	Economics	4
male	Economics	3
male	Economics	1
male	Economics	2
male	Economics	1
male	Economics	3
male	Economics	3
female	Economics	3
male	Economics	6
male	Economics	14
male	Economics	40
male	Economics	4
male	Economics	10
male	Economics	4
male	Economics	2
male	Economics	8
male	Economics	7
male	Economics	17
male	Economics	7
male	Economics	7
male	Economics	4
male	Economics	7
male	Economics	8
male	Economics	7
male	Economics	8
male	Economics	10
male	Economics	21
male	Economics	45
male	Economics	7
male	Economics	10
male	Economics	8
male	Economics	10
male	Economics	17
male	Economics	8
male	Economics	8
male	Economics	2
male	Economics	8
male	Economics	4
male	Economics	6
male	Economics	4
male	Economics	1
male	Economics	1
female	Economics	15
male	Economics	2
male	Economics	4
male	Economics	3
male	Economics	4
male	Economics	13
male	Economics	14
male	Mathematics	1
male	Mathematics	1
male	Mathematics	8
male	Mathematics	1
male	Mathematics	3
male	Mathematics	1
male	Mathematics	2
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	10
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
female	Mathematics	1
female	Mathematics	2
male	Mathematics	1
male	Mathematics	1
male	Mathematics	3
male	Mathematics	7
male	Mathematics	1
male	Mathematics	3
male	Mathematics	1
male	Mathematics	1
male	Mathematics	1
female	Mathematics	1
male	Mathematics	1
male	Mathematics	4
male	Mathematics	1
male	Mathematics	2
male	Mathematics	7
male	Mathematics	2
male	Mathematics	1
female	Mathematics	1
male	Mathematics	1
male	Mathematics	2
male	Mathematics	1
male	Mathematics	5
male	Mathematics	2
male	Mathematics	1
male	Mathematics	1
female	Mathematics	2
male	Mathematics	3
male	Mathematics	35
male	Mathematics	3
male	Mathematics	4
male	Mathematics	1
male	Mathematics	4
male	Mathematics	7
male	Mathematics	1
male	Mathematics	11
male	Mathematics	7
male	Mathematics	2
female	Mathematics	8
male	Mathematics	2
female	Mathematics	5
male	Mathematics	7
male	Mathematics	4
male	Mathematics	7
male	Mathematics	16
male	Mathematics	10
male	Mathematics	1
male	Mathematics	5
male	Mathematics	3
male	Mathematics	7
male	Mathematics	3
male	Mathematics	12
male	Mathematics	4
male	Mathematics	4
male	Mathematics	6
male	Mathematics	29
male	Mathematics	15
male	Mathematics	33
male	Mathematics	4
male	Mathematics	8
male	Mathematics	11
male	Mathematics	4
