Year	Field	gender	Count
1911	Geography	male	156
1911	Geology	female	17
1911	Geology	male	496
1911	History	female	169
1911	History	male	2216
1911	Materials science	female	15
1911	Materials science	male	494
1911	Mathematics	female	33
1911	Mathematics	male	1266
1911	Medicine	female	362
1911	Medicine	male	6606
1911	Philosophy	female	226
1911	Philosophy	male	2648
1911	Physics	female	233
1911	Physics	male	4126
1911	Political science	female	425
1911	Political science	male	3938
1911	Psychology	female	174
1911	Psychology	male	1187
1911	Sociology	female	22
1911	Sociology	male	157
1912	Art	female	169
1912	Art	male	1677
1912	Biology	female	446
1912	Biology	male	5525
1912	Business	female	10
1912	Business	male	247
1912	Chemistry	female	98
1912	Chemistry	male	2164
1912	Computer science	female	154
1912	Computer science	male	2579
1912	Economics	female	31
1912	Economics	male	337
1912	Engineering	female	83
1912	Engineering	male	2821
1912	Environmental science	female	16
1912	Environmental science	male	282
1912	Geography	female	13
1912	Geography	male	157
1912	Geology	female	18
1912	Geology	male	535
1912	History	female	173
1912	History	male	2121
1912	Materials science	female	17
1912	Materials science	male	472
1912	Mathematics	female	46
1912	Mathematics	male	1271
1912	Medicine	female	376
1912	Medicine	male	6752
1912	Philosophy	female	253
1912	Philosophy	male	2733
1912	Physics	female	232
1912	Physics	male	4212
1912	Political science	female	1159
1912	Political science	male	5973
1912	Psychology	female	176
1912	Psychology	male	1275
1912	Sociology	female	20
1912	Sociology	male	169
1913	Art	female	164
1913	Art	male	1677
1913	Biology	female	481
1913	Biology	male	5789
1913	Business	female	9
1913	Business	male	276
1913	Chemistry	female	100
1913	Chemistry	male	2280
1913	Computer science	female	169
1913	Computer science	male	2638
1913	Economics	female	33
1913	Economics	male	351
1913	Engineering	female	86
1913	Engineering	male	2889
1913	Environmental science	female	13
1913	Environmental science	male	305
1913	Geography	female	13
1913	Geography	male	165
1913	Geology	female	17
1913	Geology	male	550
1913	History	female	186
1913	History	male	2195
1913	Materials science	female	14
1913	Materials science	male	475
1913	Mathematics	female	51
1913	Mathematics	male	1284
1913	Medicine	female	396
1913	Medicine	male	7077
1913	Philosophy	female	256
1913	Philosophy	male	2747
1913	Physics	female	240
1913	Physics	male	4351
1913	Political science	female	584
1913	Political science	male	4436
1913	Psychology	female	196
1913	Psychology	male	1260
1913	Sociology	female	22
1913	Sociology	male	182
1914	Art	female	172
1914	Art	male	1744
1914	Biology	female	474
1914	Biology	male	5800
1914	Business	female	11
1914	Business	male	280
1914	Chemistry	female	110
1914	Chemistry	male	2275
1914	Computer science	female	160
1914	Computer science	male	2705
1914	Economics	female	39
1914	Economics	male	348
1914	Engineering	female	73
1914	Engineering	male	2823
1914	Environmental science	female	15
1914	Environmental science	male	315
1914	Geography	female	16
1914	Geography	male	161
1914	Geology	female	17
1914	Geology	male	575
1914	History	female	180
1914	History	male	2236
1914	Materials science	female	12
1914	Materials science	male	430
1914	Mathematics	female	56
1914	Mathematics	male	1381
1914	Medicine	female	414
1914	Medicine	male	7070
1914	Philosophy	female	256
1914	Philosophy	male	2752
1914	Physics	female	229
1914	Physics	male	4255
1914	Political science	female	614
1914	Political science	male	4531
1914	Psychology	female	207
1914	Psychology	male	1295
1914	Sociology	female	21
1914	Sociology	male	165
1915	Art	female	169
1915	Art	male	1719
1915	Biology	female	499
1915	Biology	male	5830
1915	Business	female	9
1915	Business	male	271
1915	Chemistry	female	115
1915	Chemistry	male	2267
1915	Computer science	female	176
1915	Computer science	male	2587
1915	Economics	female	36
1915	Economics	male	369
1915	Engineering	female	69
1915	Engineering	male	2624
1915	Environmental science	female	15
1915	Environmental science	male	318
1915	Geography	female	15
1915	Geography	male	164
1915	Geology	female	16
1915	Geology	male	537
1915	History	female	190
1915	History	male	2156
1915	Materials science	female	12
1915	Materials science	male	423
1915	Mathematics	female	51
1915	Mathematics	male	1361
1915	Medicine	female	419
1915	Medicine	male	7105
1915	Philosophy	female	272
1915	Philosophy	male	2775
1915	Physics	female	237
1915	Physics	male	4202
1915	Political science	female	555
1915	Political science	male	4513
1915	Psychology	female	222
1915	Psychology	male	1256
1915	Sociology	female	24
1915	Sociology	male	180
1916	Art	female	180
1916	Art	male	1743
1916	Biology	female	522
1916	Biology	male	5907
1916	Business	female	8
1916	Business	male	285
1916	Chemistry	female	116
1916	Chemistry	male	2176
1916	Computer science	female	166
1916	Computer science	male	2447
1916	Economics	female	34
1916	Economics	male	367
1916	Engineering	female	77
1916	Engineering	male	2459
1916	Environmental science	female	10
1916	Environmental science	male	321
1916	Geography	female	14
1916	Geography	male	171
1916	Geology	female	21
1916	Geology	male	553
1916	History	female	186
1916	History	male	2196
1916	Materials science	female	8
1916	Materials science	male	389
1916	Mathematics	female	54
1916	Mathematics	male	1299
1916	Medicine	female	463
1916	Medicine	male	7235
1916	Philosophy	female	271
1916	Philosophy	male	2771
1916	Physics	female	226
1916	Physics	male	4013
1916	Political science	female	580
1916	Political science	male	4548
1916	Psychology	female	234
1916	Psychology	male	1319
1916	Sociology	female	20
1916	Sociology	male	175
1917	Art	female	182
1917	Art	male	1768
1917	Biology	female	534
1917	Biology	male	5895
1917	Business	female	10
1917	Business	male	246
1917	Chemistry	female	125
1917	Chemistry	male	2211
1917	Computer science	female	163
1917	Computer science	male	2393
1917	Economics	female	41
1917	Economics	male	387
1917	Engineering	female	79
1917	Engineering	male	2452
1917	Environmental science	female	13
1917	Environmental science	male	301
1917	Geography	female	16
1917	Geography	male	169
1917	Geology	female	19
1917	Geology	male	544
1917	History	female	191
1917	History	male	2083
1917	Materials science	female	10
1917	Materials science	male	386
1917	Mathematics	female	58
1917	Mathematics	male	1228
1917	Medicine	female	472
1917	Medicine	male	7246
1917	Philosophy	female	289
1917	Philosophy	male	2792
1917	Physics	female	238
1917	Physics	male	4003
1917	Political science	female	557
1917	Political science	male	4671
1917	Psychology	female	240
1917	Psychology	male	1340
1917	Sociology	female	23
1917	Sociology	male	194
1918	Art	female	185
1918	Art	male	1769
1918	Biology	female	543
1918	Biology	male	5782
1918	Business	female	10
1918	Business	male	259
1918	Chemistry	female	126
1918	Chemistry	male	2153
1918	Computer science	female	174
1918	Computer science	male	2253
1918	Economics	female	44
1918	Economics	male	373
1918	Engineering	female	73
1918	Engineering	male	2243
1918	Environmental science	female	12
1918	Environmental science	male	270
1918	Geography	female	16
1918	Geography	male	170
1918	Geology	female	14
1918	Geology	male	552
1918	History	female	187
1918	History	male	2042
1918	Materials science	female	12
1918	Materials science	male	419
1918	Mathematics	female	50
1918	Mathematics	male	1218
1918	Medicine	female	485
1918	Medicine	male	7277
1918	Philosophy	female	289
1918	Philosophy	male	2702
1918	Physics	female	227
1918	Physics	male	3916
1918	Political science	female	569
1918	Political science	male	4547
1918	Psychology	female	242
1918	Psychology	male	1343
1918	Sociology	female	23
1918	Sociology	male	187
1919	Art	female	184
1919	Art	male	1779
1919	Biology	female	600
1919	Biology	male	5879
1919	Business	female	7
1919	Business	male	252
1919	Chemistry	female	133
1919	Chemistry	male	2214
1919	Computer science	female	177
1919	Computer science	male	2248
1919	Economics	female	45
1919	Economics	male	398
1919	Engineering	female	82
1919	Engineering	male	2278
1919	Environmental science	female	14
1919	Environmental science	male	240
1919	Geography	female	20
1919	Geography	male	183
1919	Geology	female	19
1919	Geology	male	546
1919	History	female	180
1919	History	male	2030
1919	Materials science	female	8
1919	Materials science	male	449
1919	Mathematics	female	57
1919	Mathematics	male	1206
1919	Medicine	female	519
1919	Medicine	male	7382
1919	Philosophy	female	282
1919	Philosophy	male	2770
1919	Physics	female	247
1919	Physics	male	3843
1919	Political science	female	587
1919	Political science	male	4808
1919	Psychology	female	226
1919	Psychology	male	1377
1919	Sociology	female	22
1919	Sociology	male	193
1920	Art	female	187
1920	Art	male	1861
1920	Biology	female	627
1920	Biology	male	6380
1920	Business	female	8
1920	Business	male	306
1920	Chemistry	female	140
1920	Chemistry	male	2623
1920	Computer science	female	188
1920	Computer science	male	2474
1920	Economics	female	50
1920	Economics	male	435
1920	Engineering	female	66
1920	Engineering	male	2605
1920	Environmental science	female	10
1920	Environmental science	male	309
1920	Geography	female	18
1920	Geography	male	187
1920	Geology	female	17
1920	Geology	male	587
1920	History	female	170
1920	History	male	2195
1920	Materials science	female	7
1920	Materials science	male	416
1920	Mathematics	female	63
1920	Mathematics	male	1537
1920	Medicine	female	536
1920	Medicine	male	7603
1920	Philosophy	female	303
1920	Philosophy	male	2858
1920	Physics	female	257
1920	Physics	male	4536
1920	Political science	female	598
1920	Political science	male	4923
1920	Psychology	female	245
1920	Psychology	male	1430
1920	Sociology	female	22
1920	Sociology	male	203
1921	Art	female	192
1921	Art	male	1944
1921	Biology	female	682
1921	Biology	male	6677
1921	Business	female	11
1921	Business	male	315
1921	Chemistry	female	150
1921	Chemistry	male	2785
1921	Computer science	female	191
1921	Computer science	male	2535
1921	Economics	female	60
1921	Economics	male	453
1921	Engineering	female	75
1921	Engineering	male	2676
1921	Environmental science	female	14
1921	Environmental science	male	313
1921	Geography	female	19
1921	Geography	male	201
1921	Geology	female	18
1921	Geology	male	591
1921	History	female	190
1921	History	male	2236
1921	Materials science	female	11
1921	Materials science	male	439
1921	Mathematics	female	69
1921	Mathematics	male	1581
1921	Medicine	female	564
1921	Medicine	male	8047
1921	Philosophy	female	297
1921	Philosophy	male	2835
1921	Physics	female	247
1921	Physics	male	4543
1921	Political science	female	623
1921	Political science	male	4902
1921	Psychology	female	270
1921	Psychology	male	1472
1921	Sociology	female	20
1921	Sociology	male	211
1922	Art	female	206
1922	Art	male	1962
1922	Biology	female	765
1922	Biology	male	7019
1922	Business	female	18
1922	Business	male	321
1922	Chemistry	female	170
1922	Chemistry	male	2979
1922	Computer science	female	191
1922	Computer science	male	2611
1922	Economics	female	65
1922	Economics	male	476
1922	Engineering	female	74
1922	Engineering	male	2839
1922	Environmental science	female	20
1922	Environmental science	male	312
1922	Geography	female	17
1922	Geography	male	207
1922	Geology	female	19
1922	Geology	male	627
1922	History	female	191
1922	History	male	2320
1922	Materials science	female	15
1922	Materials science	male	465
1922	Mathematics	female	65
1922	Mathematics	male	1567
1922	Medicine	female	661
1922	Medicine	male	8473
1922	Philosophy	female	313
1922	Philosophy	male	2936
1922	Physics	female	290
1922	Physics	male	4877
1922	Political science	female	684
1922	Political science	male	5077
1922	Psychology	female	297
1922	Psychology	male	1549
1922	Sociology	female	25
1922	Sociology	male	216
1923	Art	female	212
1923	Art	male	2005
1923	Biology	female	801
1923	Biology	male	7174
1923	Business	female	17
1923	Business	male	332
1923	Chemistry	female	169
1923	Chemistry	male	3125
1923	Computer science	female	199
1923	Computer science	male	2609
1923	Economics	female	62
1923	Economics	male	490
1923	Engineering	female	60
1923	Engineering	male	2855
1923	Environmental science	female	18
1923	Environmental science	male	317
1923	Geography	female	17
1923	Geography	male	218
1923	Geology	female	24
1923	Geology	male	677
1923	History	female	205
1923	History	male	2367
1923	Materials science	female	13
1923	Materials science	male	515
1923	Mathematics	female	70
1923	Mathematics	male	1625
1923	Medicine	female	708
1923	Medicine	male	8884
1923	Philosophy	female	331
1923	Philosophy	male	3006
1923	Physics	female	282
1923	Physics	male	4815
1923	Political science	female	740
1923	Political science	male	5305
1923	Psychology	female	346
1923	Psychology	male	1667
1923	Sociology	female	24
1923	Sociology	male	218
1924	Art	female	210
1924	Art	male	2078
1924	Biology	female	862
1924	Biology	male	7529
1924	Business	female	14
1924	Business	male	332
1924	Chemistry	female	170
1924	Chemistry	male	3445
1924	Computer science	female	207
1924	Computer science	male	2721
1924	Economics	female	65
1924	Economics	male	527
1924	Engineering	female	63
1924	Engineering	male	3069
1924	Environmental science	female	18
1924	Environmental science	male	325
1924	Geography	female	19
1924	Geography	male	220
1924	Geology	female	20
1924	Geology	male	685
1924	History	female	222
1924	History	male	2507
1924	Materials science	female	13
1924	Materials science	male	573
1924	Mathematics	female	65
1924	Mathematics	male	1669
1924	Medicine	female	780
1924	Medicine	male	9362
1924	Philosophy	female	348
1924	Philosophy	male	3072
1924	Physics	female	301
1924	Physics	male	4984
1924	Political science	female	722
1924	Political science	male	5399
1924	Psychology	female	393
1924	Psychology	male	1667
1924	Sociology	female	32
1924	Sociology	male	226
1925	Art	female	230
1925	Art	male	2156
1925	Biology	female	945
1925	Biology	male	7928
1925	Business	female	13
1925	Business	male	373
1925	Chemistry	female	194
1925	Chemistry	male	3724
1925	Computer science	female	215
1925	Computer science	male	2800
1925	Economics	female	72
1925	Economics	male	572
1925	Engineering	female	89
1925	Engineering	male	3247
1925	Environmental science	female	21
1925	Environmental science	male	333
1925	Geography	female	20
1925	Geography	male	236
1925	Geology	female	26
1925	Geology	male	752
1925	History	female	230
1925	History	male	2609
1925	Materials science	female	16
1925	Materials science	male	600
1925	Mathematics	female	76
1925	Mathematics	male	1838
1925	Medicine	female	836
1925	Medicine	male	9810
1925	Philosophy	female	359
1925	Philosophy	male	3199
1925	Physics	female	308
1925	Physics	male	5369
1925	Political science	female	789
1925	Political science	male	5756
1925	Psychology	female	388
1925	Psychology	male	1817
1925	Sociology	female	35
1925	Sociology	male	243
1926	Art	female	229
1926	Art	male	2170
1926	Biology	female	1044
1926	Biology	male	8382
1926	Business	female	28
1926	Business	male	390
1926	Chemistry	female	229
1926	Chemistry	male	4034
1926	Computer science	female	244
1926	Computer science	male	2846
1926	Economics	female	68
1926	Economics	male	593
1926	Engineering	female	89
1926	Engineering	male	3388
1926	Environmental science	female	28
1926	Environmental science	male	377
1926	Geography	female	19
1926	Geography	male	241
1926	Geology	female	30
1926	Geology	male	751
1926	History	female	248
1926	History	male	2663
1926	Materials science	female	16
1926	Materials science	male	644
1926	Mathematics	female	84
1926	Mathematics	male	1794
1926	Medicine	female	933
1926	Medicine	male	10423
1926	Philosophy	female	375
1926	Philosophy	male	3277
1926	Physics	female	329
1926	Physics	male	5509
1926	Political science	female	828
1926	Political science	male	5993
1926	Psychology	female	402
1926	Psychology	male	1912
1926	Sociology	female	32
1926	Sociology	male	253
1927	Art	female	237
1927	Art	male	2207
1927	Biology	female	1115
1927	Biology	male	8723
1927	Business	female	20
1927	Business	male	385
1927	Chemistry	female	243
1927	Chemistry	male	4237
1927	Computer science	female	235
1927	Computer science	male	2886
1927	Economics	female	78
1927	Economics	male	628
1927	Engineering	female	86
1927	Engineering	male	3514
1927	Environmental science	female	25
1927	Environmental science	male	379
1927	Geography	female	20
1927	Geography	male	246
1927	Geology	female	33
1927	Geology	male	800
1927	History	female	261
1927	History	male	2716
1927	Materials science	female	13
1927	Materials science	male	685
1927	Mathematics	female	92
1927	Mathematics	male	1809
1927	Medicine	female	1014
1927	Medicine	male	10911
1927	Philosophy	female	395
1927	Philosophy	male	3430
1927	Physics	female	363
1927	Physics	male	5751
1927	Political science	female	854
1927	Political science	male	6157
1927	Psychology	female	445
1927	Psychology	male	1979
1927	Sociology	female	40
1927	Sociology	male	281
1928	Art	female	238
1928	Art	male	2235
1928	Biology	female	1178
1928	Biology	male	9180
1928	Business	female	30
1928	Business	male	420
1928	Chemistry	female	258
1928	Chemistry	male	4639
1928	Computer science	female	285
1928	Computer science	male	2935
1928	Economics	female	80
1928	Economics	male	652
1928	Engineering	female	94
1928	Engineering	male	3560
1928	Environmental science	female	23
1928	Environmental science	male	355
1928	Geography	female	19
1928	Geography	male	242
1928	Geology	female	37
1928	Geology	male	816
1928	History	female	278
1928	History	male	2712
1928	Materials science	female	15
1928	Materials science	male	726
1928	Mathematics	female	110
1928	Mathematics	male	1884
1928	Medicine	female	1105
1928	Medicine	male	11367
1928	Philosophy	female	430
1928	Philosophy	male	3525
1928	Physics	female	388
1928	Physics	male	5764
1928	Political science	female	910
1928	Political science	male	6386
1928	Psychology	female	449
1928	Psychology	male	2044
1928	Sociology	female	39
1928	Sociology	male	267
1929	Art	female	257
1929	Art	male	2358
1929	Biology	female	1258
1929	Biology	male	9488
1929	Business	female	27
1929	Business	male	426
1929	Chemistry	female	275
1929	Chemistry	male	4923
1929	Computer science	female	298
1929	Computer science	male	3037
1929	Economics	female	94
1929	Economics	male	673
1929	Engineering	female	94
1929	Engineering	male	3773
1929	Environmental science	female	23
1929	Environmental science	male	381
1929	Geography	female	21
1929	Geography	male	255
1929	Geology	female	34
1929	Geology	male	852
1929	History	female	286
1929	History	male	2842
1929	Materials science	female	14
1929	Materials science	male	788
1929	Mathematics	female	121
1929	Mathematics	male	1911
1929	Medicine	female	1152
1929	Medicine	male	11750
1929	Philosophy	female	478
1929	Philosophy	male	3637
1929	Physics	female	393
1929	Physics	male	6099
1929	Political science	female	1045
1929	Political science	male	6808
1929	Psychology	female	494
1929	Psychology	male	2191
1929	Sociology	female	37
1929	Sociology	male	288
1930	Art	female	262
1930	Art	male	2448
1930	Biology	female	1385
1930	Biology	male	10151
1930	Business	female	27
1930	Business	male	470
1930	Chemistry	female	307
1930	Chemistry	male	5467
1930	Computer science	female	297
1930	Computer science	male	3154
1930	Economics	female	107
1930	Economics	male	730
1930	Engineering	female	103
1930	Engineering	male	3958
1930	Environmental science	female	27
1930	Environmental science	male	389
1930	Geography	female	21
1930	Geography	male	248
1930	Geology	female	35
1930	Geology	male	870
1930	History	female	286
1930	History	male	2990
1930	Materials science	female	15
1930	Materials science	male	818
1930	Mathematics	female	134
1930	Mathematics	male	2020
1930	Medicine	female	1228
1930	Medicine	male	12144
1930	Philosophy	female	480
1930	Philosophy	male	3724
1930	Physics	female	422
1930	Physics	male	6540
1930	Political science	female	1040
1930	Political science	male	7124
1930	Psychology	female	501
1930	Psychology	male	2173
1930	Sociology	female	47
1930	Sociology	male	304
1931	Art	female	336
1931	Art	male	2916
1931	Biology	female	1443
1931	Biology	male	10518
1931	Business	female	34
1931	Business	male	447
1931	Chemistry	female	343
1931	Chemistry	male	5836
1931	Computer science	female	321
1931	Computer science	male	3300
1931	Economics	female	110
1931	Economics	male	785
1931	Engineering	female	108
1931	Engineering	male	4345
1931	Environmental science	female	34
1931	Environmental science	male	418
1931	Geography	female	24
1931	Geography	male	257
1931	Geology	female	39
1931	Geology	male	916
1931	History	female	303
1931	History	male	3005
1931	Materials science	female	19
1931	Materials science	male	888
1931	Mathematics	female	148
1931	Mathematics	male	2019
1931	Medicine	female	1319
1931	Medicine	male	12640
1931	Philosophy	female	521
1931	Philosophy	male	3887
1931	Physics	female	414
1931	Physics	male	6860
1931	Political science	female	1095
1931	Political science	male	7378
1931	Psychology	female	550
1931	Psychology	male	2363
1931	Sociology	female	48
1931	Sociology	male	318
1932	Art	female	291
1932	Art	male	2515
1932	Biology	female	1538
1932	Biology	male	10790
1932	Business	female	41
1932	Business	male	466
1932	Chemistry	female	359
1932	Chemistry	male	6142
1932	Computer science	female	307
1932	Computer science	male	3337
1932	Economics	female	133
1932	Economics	male	851
1932	Engineering	female	116
1932	Engineering	male	4295
1932	Environmental science	female	38
1932	Environmental science	male	384
1932	Geography	female	24
1932	Geography	male	268
1932	Geology	female	35
1932	Geology	male	974
1932	History	female	325
1932	History	male	2979
1932	Materials science	female	18
1932	Materials science	male	962
1932	Mathematics	female	135
1932	Mathematics	male	2050
1932	Medicine	female	1364
1932	Medicine	male	13095
1932	Philosophy	female	509
1932	Philosophy	male	3847
1932	Physics	female	469
1932	Physics	male	7044
1932	Political science	female	1113
1932	Political science	male	7571
1932	Psychology	female	563
1932	Psychology	male	2423
1932	Sociology	female	56
1932	Sociology	male	330
1933	Art	female	295
1933	Art	male	2530
1933	Biology	female	1563
1933	Biology	male	11143
1933	Business	female	36
1933	Business	male	496
1933	Chemistry	female	368
1933	Chemistry	male	6302
1933	Computer science	female	320
1933	Computer science	male	3234
1933	Economics	female	126
1933	Economics	male	897
1933	Engineering	female	115
1933	Engineering	male	4320
1933	Environmental science	female	30
1933	Environmental science	male	406
1933	Geography	female	24
1933	Geography	male	270
1933	Geology	female	38
1933	Geology	male	982
1933	History	female	320
1933	History	male	2904
1933	Materials science	female	17
1933	Materials science	male	995
1933	Mathematics	female	122
1933	Mathematics	male	2059
1933	Medicine	female	1444
1933	Medicine	male	13367
1933	Philosophy	female	508
1933	Philosophy	male	3961
1933	Physics	female	476
1933	Physics	male	6918
1933	Political science	female	1139
1933	Political science	male	7771
1933	Psychology	female	580
1933	Psychology	male	2500
1933	Sociology	female	52
1933	Sociology	male	346
1934	Art	female	294
1934	Art	male	2617
1934	Biology	female	1616
1934	Biology	male	11446
1934	Business	female	44
1934	Business	male	502
1934	Chemistry	female	377
1934	Chemistry	male	6461
1934	Computer science	female	325
1934	Computer science	male	3300
1934	Economics	female	134
1934	Economics	male	954
1934	Engineering	female	116
1934	Engineering	male	4176
1934	Environmental science	female	28
1934	Environmental science	male	409
1934	Geography	female	25
1934	Geography	male	280
1934	Geology	female	41
1934	Geology	male	1006
1934	History	female	310
1934	History	male	3013
1934	Materials science	female	17
1934	Materials science	male	1021
1934	Mathematics	female	141
1934	Mathematics	male	2104
1934	Medicine	female	1476
1934	Medicine	male	14018
1934	Philosophy	female	530
1934	Philosophy	male	4080
1934	Physics	female	476
1934	Physics	male	7029
1934	Political science	female	1205
1934	Political science	male	8083
1934	Psychology	female	603
1934	Psychology	male	2545
1934	Sociology	female	47
1934	Sociology	male	374
1935	Art	female	314
1935	Art	male	2690
1935	Biology	female	1696
1935	Biology	male	11931
1935	Business	female	40
1935	Business	male	525
1935	Chemistry	female	396
1935	Chemistry	male	6595
1935	Computer science	female	329
1935	Computer science	male	3367
1935	Economics	female	129
1935	Economics	male	971
1935	Engineering	female	126
1935	Engineering	male	4591
1935	Environmental science	female	33
1935	Environmental science	male	425
1935	Geography	female	26
1935	Geography	male	288
1935	Geology	female	47
1935	Geology	male	1016
1935	History	female	328
1935	History	male	3111
1935	Materials science	female	23
1935	Materials science	male	1148
1935	Mathematics	female	142
1935	Mathematics	male	2167
1935	Medicine	female	1580
1935	Medicine	male	14412
1935	Philosophy	female	538
1935	Philosophy	male	4211
1935	Physics	female	492
1935	Physics	male	7192
1935	Political science	female	1269
1935	Political science	male	8393
1935	Psychology	female	687
1935	Psychology	male	2709
1935	Sociology	female	60
1935	Sociology	male	391
1936	Art	female	310
1936	Art	male	2771
1936	Biology	female	1794
1936	Biology	male	12325
1936	Business	female	46
1936	Business	male	548
1936	Chemistry	female	407
1936	Chemistry	male	7002
1936	Computer science	female	320
1936	Computer science	male	3574
1936	Economics	female	131
1936	Economics	male	1050
1936	Engineering	female	124
1936	Engineering	male	4780
1936	Environmental science	female	39
1936	Environmental science	male	455
1936	Geography	female	27
1936	Geography	male	298
1936	Geology	female	46
1936	Geology	male	1090
1936	History	female	346
1936	History	male	3191
1936	Materials science	female	28
1936	Materials science	male	1201
1936	Mathematics	female	148
1936	Mathematics	male	2135
1936	Medicine	female	1551
1936	Medicine	male	14659
1936	Philosophy	female	567
1936	Philosophy	male	4374
1936	Physics	female	497
1936	Physics	male	7403
1936	Political science	female	1299
1936	Political science	male	8748
1936	Psychology	female	716
1936	Psychology	male	2720
1936	Sociology	female	62
1936	Sociology	male	426
1937	Art	female	329
1937	Art	male	2795
1937	Biology	female	1825
1937	Biology	male	12732
1937	Business	female	51
1937	Business	male	602
1937	Chemistry	female	388
1937	Chemistry	male	7269
1937	Computer science	female	331
1937	Computer science	male	3562
1937	Economics	female	135
1937	Economics	male	1070
1937	Engineering	female	122
1937	Engineering	male	4710
1937	Environmental science	female	38
1937	Environmental science	male	443
1937	Geography	female	26
1937	Geography	male	311
1937	Geology	female	59
1937	Geology	male	1107
1937	History	female	361
1937	History	male	3142
1937	Materials science	female	27
1937	Materials science	male	1233
1937	Mathematics	female	150
1937	Mathematics	male	2214
1937	Medicine	female	1655
1937	Medicine	male	15178
1937	Philosophy	female	616
1937	Philosophy	male	4525
1937	Physics	female	515
1937	Physics	male	7616
1937	Political science	female	1365
1937	Political science	male	9096
1937	Psychology	female	762
1937	Psychology	male	2915
1937	Sociology	female	72
1937	Sociology	male	434
1938	Art	female	333
1938	Art	male	2881
1938	Biology	female	1898
1938	Biology	male	13196
1938	Business	female	59
1938	Business	male	671
1938	Chemistry	female	412
1938	Chemistry	male	7437
1938	Computer science	female	350
1938	Computer science	male	3568
1938	Economics	female	134
1938	Economics	male	1131
1938	Engineering	female	124
1938	Engineering	male	5029
1938	Environmental science	female	34
1938	Environmental science	male	504
1938	Geography	female	27
1938	Geography	male	335
1938	Geology	female	56
1938	Geology	male	1171
1938	History	female	352
1938	History	male	3260
1938	Materials science	female	26
1938	Materials science	male	1356
1938	Mathematics	female	141
1938	Mathematics	male	2281
1938	Medicine	female	1685
1938	Medicine	male	15569
1938	Philosophy	female	621
1938	Philosophy	male	4636
1938	Physics	female	528
1938	Physics	male	7797
1938	Political science	female	1444
1938	Political science	male	9622
1938	Psychology	female	781
1938	Psychology	male	3046
1938	Sociology	female	64
1938	Sociology	male	425
1939	Art	female	354
1939	Art	male	2925
1939	Biology	female	1996
1939	Biology	male	13711
1939	Business	female	48
1939	Business	male	634
1939	Chemistry	female	425
1939	Chemistry	male	7776
1939	Computer science	female	356
1939	Computer science	male	3795
1939	Economics	female	147
1939	Economics	male	1195
1939	Engineering	female	138
1939	Engineering	male	5338
1939	Environmental science	female	34
1939	Environmental science	male	536
1939	Geography	female	26
1939	Geography	male	317
1939	Geology	female	56
1939	Geology	male	1183
1939	History	female	364
1939	History	male	3317
1939	Materials science	female	29
1939	Materials science	male	1383
1939	Mathematics	female	153
1939	Mathematics	male	2399
1939	Medicine	female	1759
1939	Medicine	male	16056
1939	Philosophy	female	646
1939	Philosophy	male	4754
1939	Physics	female	551
1939	Physics	male	8132
1939	Political science	female	1500
1939	Political science	male	9995
1939	Psychology	female	794
1939	Psychology	male	3153
1939	Sociology	female	68
1939	Sociology	male	439
1940	Art	female	360
1940	Art	male	3007
1940	Biology	female	2061
1940	Biology	male	14060
1940	Business	female	70
1940	Business	male	670
1940	Chemistry	female	435
1940	Chemistry	male	8115
1940	Computer science	female	345
1940	Computer science	male	3781
1940	Economics	female	143
1940	Economics	male	1198
1940	Engineering	female	136
1940	Engineering	male	5325
1940	Environmental science	female	43
1940	Environmental science	male	504
1940	Geography	female	27
1940	Geography	male	343
1940	Geology	female	64
1940	Geology	male	1205
1940	History	female	369
1940	History	male	3358
1940	Materials science	female	28
1940	Materials science	male	1464
1940	Mathematics	female	163
1940	Mathematics	male	2390
1940	Medicine	female	1823
1940	Medicine	male	16356
1940	Philosophy	female	631
1940	Philosophy	male	4855
1940	Physics	female	577
1940	Physics	male	8239
1940	Political science	female	7823
1940	Political science	male	16906
1940	Psychology	female	847
1940	Psychology	male	3309
1940	Sociology	female	76
1940	Sociology	male	449
1941	Art	female	365
1941	Art	male	3039
1941	Biology	female	2044
1941	Biology	male	14308
1941	Business	female	68
1941	Business	male	594
1941	Chemistry	female	442
1941	Chemistry	male	8098
1941	Computer science	female	362
1941	Computer science	male	3847
1941	Economics	female	153
1941	Economics	male	1265
1941	Engineering	female	137
1941	Engineering	male	5351
1941	Environmental science	female	35
1941	Environmental science	male	526
1941	Geography	female	27
1941	Geography	male	325
1941	Geology	female	61
1941	Geology	male	1233
1941	History	female	367
1941	History	male	3265
1941	Materials science	female	28
1941	Materials science	male	1416
1941	Mathematics	female	154
1941	Mathematics	male	2485
1941	Medicine	female	1837
1941	Medicine	male	16608
1941	Philosophy	female	655
1941	Philosophy	male	5009
1941	Physics	female	584
1941	Physics	male	8406
1941	Political science	female	1532
1941	Political science	male	10286
1941	Psychology	female	865
1941	Psychology	male	3392
1941	Sociology	female	72
1941	Sociology	male	470
1942	Art	female	372
1942	Art	male	3052
1942	Biology	female	2136
1942	Biology	male	14551
1942	Business	female	57
1942	Business	male	580
1942	Chemistry	female	461
1942	Chemistry	male	8309
1942	Computer science	female	369
1942	Computer science	male	3731
1942	Economics	female	152
1942	Economics	male	1277
1942	Engineering	female	143
1942	Engineering	male	5343
