NewAuthorId	issn	Year	Count
27286029	1744117X	2019	2
27308096	1744117X	2011	1
27351208	1744117X	2019	1
27354066	1744117X	2012	2
27354066	1744117X	2019	1
27354074	1744117X	2018	1
27356765	1744117X	2007	1
27356765	1744117X	2008	1
27356765	1744117X	2009	3
27356765	1744117X	2010	3
27356765	1744117X	2012	1
27356765	1744117X	2013	2
27356765	1744117X	2014	2
27356765	1744117X	2015	3
27356765	1744117X	2016	3
27356765	1744117X	2018	2
27356765	1744117X	2019	2
27367325	1744117X	2019	2
27367827	1744117X	2011	1
27367984	1744117X	2018	1
27374319	1744117X	2009	1
27384363	1744117X	2012	1
27384363	1744117X	2013	1
27384363	1744117X	2014	1
27384363	1744117X	2016	1
27384363	1744117X	2018	1
27384856	1744117X	2014	1
27384856	1744117X	2015	1
27384856	1744117X	2016	1
27384856	1744117X	2017	1
27385076	1744117X	2006	1
27385076	1744117X	2015	2
27387398	1744117X	2018	1
27395021	1744117X	2007	1
27401556	1744117X	2010	1
27401556	1744117X	2019	1
27401654	1744117X	2016	1
27403479	1744117X	2011	1
27403479	1744117X	2015	1
27403479	1744117X	2017	1
27403479	1744117X	2019	1
27405798	1744117X	2008	1
27405798	1744117X	2010	1
27407268	1744117X	2012	1
27407268	1744117X	2019	1
27425310	1744117X	2017	1
27427097	1744117X	2015	1
27427112	1744117X	2008	2
27427112	1744117X	2011	1
27435400	1744117X	2012	1
27435596	1744117X	2015	1
27438044	1744117X	2007	2
27456484	1744117X	2017	1
27463660	1744117X	2017	1
27469894	1744117X	2015	1
27471388	1744117X	2014	1
27471388	1744117X	2016	3
27471388	1744117X	2018	1
27472340	1744117X	2019	1
27474293	1744117X	2006	1
27474293	1744117X	2012	1
27480203	1744117X	2008	2
27488644	1744117X	2013	1
27490393	1744117X	2008	1
27493344	1744117X	2013	2
27493344	1744117X	2016	3
27493344	1744117X	2017	1
27504575	1744117X	2013	1
27513244	1744117X	2011	1
27514575	1744117X	2019	1
27521694	1744117X	2016	1
27522923	1744117X	2006	1
27522923	1744117X	2019	2
27523111	1744117X	2008	1
27529135	1744117X	2016	1
27529135	1744117X	2018	1
27529382	1744117X	2018	1
27532123	1744117X	2007	1
27535263	1744117X	2014	1
27541975	1744117X	2019	1
27550414	1744117X	2016	1
27554911	1744117X	2012	1
27556550	1744117X	2019	1
27578314	1744117X	2017	1
27583658	1744117X	2011	2
27584448	1744117X	2012	2
27588428	1744117X	2010	1
27598867	1744117X	2019	1
27605456	1744117X	2013	1
27618805	1744117X	2013	1
27621286	1744117X	2017	1
27627898	1744117X	2013	1
27630533	1744117X	2015	1
27632275	1744117X	2007	1
27632746	1744117X	2011	1
27633307	1744117X	2011	1
27645753	1744117X	2015	1
27647463	1744117X	2013	1
27651761	1744117X	2015	1
27656885	1744117X	2010	3
27657929	1744117X	2011	1
27676462	1744117X	2012	2
27676462	1744117X	2019	1
27678291	1744117X	2007	1
27680455	1744117X	2006	1
27680455	1744117X	2007	16
27680455	1744117X	2008	9
27680455	1744117X	2010	1
27680455	1744117X	2011	3
27680455	1744117X	2012	1
27680455	1744117X	2013	4
27680455	1744117X	2014	2
27680455	1744117X	2015	1
27680455	1744117X	2016	4
27680455	1744117X	2017	1
27680455	1744117X	2018	1
27680455	1744117X	2019	4
27682731	1744117X	2012	1
27684734	1744117X	2011	1
27684734	1744117X	2018	2
27684978	1744117X	2014	1
27684978	1744117X	2017	1
27684978	1744117X	2018	1
27684978	1744117X	2019	1
27688479	1744117X	2006	1
27692232	1744117X	2011	2
27692232	1744117X	2012	1
27692232	1744117X	2013	2
27692232	1744117X	2014	3
27692232	1744117X	2016	1
27693529	1744117X	2010	1
27693612	1744117X	2016	1
27694916	1744117X	2015	1
27695397	1744117X	2012	1
27697767	1744117X	2016	1
27703427	1744117X	2016	1
27703920	1744117X	2006	1
27703920	1744117X	2007	1
27703920	1744117X	2011	3
27703920	1744117X	2014	1
27703920	1744117X	2015	1
27703920	1744117X	2016	1
27703920	1744117X	2018	1
27711988	1744117X	2011	1
27715144	1744117X	2015	1
27716491	1744117X	2006	2
27716491	1744117X	2011	1
27727990	1744117X	2008	1
27739401	1744117X	2017	1
27739401	1744117X	2019	2
27744399	1744117X	2016	1
27751218	1744117X	2007	1
27751218	1744117X	2013	1
27751218	1744117X	2018	1
27754733	1744117X	2006	2
27754733	1744117X	2009	1
27754733	1744117X	2011	1
27754733	1744117X	2012	1
27754733	1744117X	2014	2
27754733	1744117X	2017	1
27754733	1744117X	2018	1
27756395	1744117X	2018	1
27758286	1744117X	2013	1
27760506	1744117X	2011	1
27760506	1744117X	2012	3
27760506	1744117X	2014	8
27760506	1744117X	2015	5
27760506	1744117X	2016	2
27760506	1744117X	2017	5
27760506	1744117X	2018	6
27760506	1744117X	2019	7
27760650	1744117X	2009	1
27761071	1744117X	2008	1
27761797	1744117X	2016	1
27762479	1744117X	2019	1
27765841	1744117X	2018	1
27765841	1744117X	2019	2
27770868	1744117X	2012	1
27778202	1744117X	2018	1
27784817	1744117X	2019	1
27784887	1744117X	2007	1
27786259	1744117X	2017	1
27787985	1744117X	2015	4
27787985	1744117X	2019	4
27797518	1744117X	2019	1
27799952	1744117X	2013	1
27807387	1744117X	2007	2
27807387	1744117X	2011	2
27808237	1744117X	2013	1
27811011	1744117X	2017	1
27816118	1744117X	2006	2
27816391	1744117X	2016	1
27816391	1744117X	2017	1
27816391	1744117X	2019	1
27827724	1744117X	2006	1
27832591	1744117X	2011	1
27833239	1744117X	2009	1
27833239	1744117X	2017	1
27833239	1744117X	2019	1
27839565	1744117X	2006	2
27839565	1744117X	2011	6
27839565	1744117X	2013	1
27839565	1744117X	2014	1
27839565	1744117X	2015	1
27839565	1744117X	2016	3
27839565	1744117X	2019	1
27843270	1744117X	2019	1
27850002	1744117X	2015	1
27850164	1744117X	2011	1
27854946	1744117X	2019	2
27860730	1744117X	2010	1
27860730	1744117X	2012	1
27861757	1744117X	2010	1
27865885	1744117X	2010	1
27865885	1744117X	2018	1
27885684	1744117X	2013	1
27885684	1744117X	2018	1
27894455	1744117X	2018	1
27905229	1744117X	2014	1
27907383	1744117X	2012	1
27911003	1744117X	2011	1
27911381	1744117X	2018	1
27930179	1744117X	2007	1
27930179	1744117X	2011	1
27930179	1744117X	2019	1
27932621	1744117X	2011	1
27932621	1744117X	2012	5
27932621	1744117X	2013	3
27932621	1744117X	2014	3
27932621	1744117X	2015	2
27932621	1744117X	2016	3
27932621	1744117X	2017	1
27932621	1744117X	2018	1
27940607	1744117X	2019	1
27941358	1744117X	2009	1
27945239	1744117X	2012	1
27945318	1744117X	2006	6
27945318	1744117X	2009	2
27945318	1744117X	2016	1
27946648	1744117X	2009	3
27946648	1744117X	2013	1
27946648	1744117X	2015	1
27946648	1744117X	2019	7
27984178	1744117X	2019	4
27992178	1744117X	2010	2
27992178	1744117X	2011	2
27992178	1744117X	2013	3
27992178	1744117X	2014	1
27992178	1744117X	2016	2
27999903	1744117X	2013	1
28000218	1744117X	2018	1
28003628	1744117X	2013	1
28005989	1744117X	2018	1
28012621	1744117X	2011	1
28030644	1744117X	2008	1
28040102	1744117X	2016	2
28074775	1744117X	2016	1
28075419	1744117X	2011	1
28094607	1744117X	2018	1
28095819	1744117X	2008	1
28095819	1744117X	2013	1
28098573	1744117X	2014	1
28098573	1744117X	2015	1
28110376	1744117X	2018	1
28134821	1744117X	2016	1
28134821	1744117X	2017	1
28153268	1744117X	2016	1
28170444	1744117X	2011	1
28192309	1744117X	2011	1
28192309	1744117X	2013	1
28197324	1744117X	2019	1
28201480	1744117X	2009	1
28215729	1744117X	2018	1
28233394	1744117X	2006	1
28236713	1744117X	2008	1
28236713	1744117X	2010	1
28270336	1744117X	2016	1
28294190	1744117X	2013	1
28294402	1744117X	2011	1
28302953	1744117X	2008	1
28308076	1744117X	2011	4
28320612	1744117X	2016	1
28324464	1744117X	2017	1
28328804	1744117X	2006	1
28328804	1744117X	2016	1
28360896	1744117X	2010	2
28364067	1744117X	2018	1
28378208	1744117X	2016	1
28412634	1744117X	2018	1
28412634	1744117X	2019	5
28432695	1744117X	2011	1
28435752	1744117X	2006	2
28435752	1744117X	2008	2
28435752	1744117X	2009	2
28451267	1744117X	2013	2
28451267	1744117X	2018	1
28451267	1744117X	2019	1
28463232	1744117X	2019	1
28467002	1744117X	2017	2
28472969	1744117X	2018	1
28495589	1744117X	2017	1
28495589	1744117X	2018	1
28498287	1744117X	2008	1
28539493	1744117X	2010	1
28539493	1744117X	2012	2
28545400	1744117X	2015	3
28545400	1744117X	2016	1
28545400	1744117X	2017	3
28545400	1744117X	2018	3
28545400	1744117X	2019	1
28550175	1744117X	2006	1
28572635	1744117X	2007	1
28587093	1744117X	2011	1
28603163	1744117X	2015	1
28635463	1744117X	2006	1
28635463	1744117X	2010	1
28642226	1744117X	2016	1
28646286	1744117X	2009	1
28651132	1744117X	2017	1
28654921	1744117X	2009	1
28668232	1744117X	2016	1
28675491	1744117X	2016	1
28679014	1744117X	2006	1
28679014	1744117X	2012	1
28709144	1744117X	2013	1
28709144	1744117X	2018	2
28732985	1744117X	2017	1
28739837	1744117X	2006	1
28739837	1744117X	2015	1
28745198	1744117X	2006	1
28745198	1744117X	2008	1
28749643	1744117X	2016	1
28776949	1744117X	2010	1
28776949	1744117X	2013	1
28776949	1744117X	2019	1
28797505	1744117X	2018	1
28818443	1744117X	2018	1
28818922	1744117X	2011	1
28915533	1744117X	2019	1
28929511	1744117X	2011	1
28933294	1744117X	2007	1
28934132	1744117X	2011	2
28934132	1744117X	2017	2
29043638	1744117X	2012	1
29074597	1744117X	2009	1
29074597	1744117X	2011	1
29074597	1744117X	2017	1
29074597	1744117X	2019	1
29076504	1744117X	2017	1
29076504	1744117X	2018	1
29088422	1744117X	2019	1
29118498	1744117X	2016	2
29174994	1744117X	2014	2
29174994	1744117X	2015	1
29174994	1744117X	2016	1
29177602	1744117X	2011	1
29180710	1744117X	2018	1
29202300	1744117X	2017	1
29202876	1744117X	2010	1
29229870	1744117X	2008	1
29229870	1744117X	2009	2
29236087	1744117X	2017	5
29259991	1744117X	2016	1
29304764	1744117X	2018	1
29318539	1744117X	2006	6
29328661	1744117X	2017	1
29331859	1744117X	2017	1
29336377	1744117X	2010	1
29346408	1744117X	2014	1
29347004	1744117X	2017	1
29354328	1744117X	2016	1
29354538	1744117X	2011	1
29357266	1744117X	2008	1
29357266	1744117X	2011	1
29357266	1744117X	2015	1
29357266	1744117X	2016	1
29357266	1744117X	2017	2
29357266	1744117X	2018	1
29357266	1744117X	2019	5
29364632	1744117X	2015	2
29364632	1744117X	2018	1
29369375	1744117X	2006	3
29369375	1744117X	2009	1
29369375	1744117X	2011	3
29369375	1744117X	2017	1
29369375	1744117X	2018	2
29376086	1744117X	2006	1
29378640	1744117X	2012	1
29387607	1744117X	2018	1
29389067	1744117X	2010	1
29389323	1744117X	2019	1
29390656	1744117X	2015	1
29390656	1744117X	2017	1
29392623	1744117X	2018	1
29394547	1744117X	2009	1
29402875	1744117X	2012	1
29403384	1744117X	2010	1
29403384	1744117X	2011	1
29410056	1744117X	2008	1
29410056	1744117X	2018	1
29411405	1744117X	2019	1
29414250	1744117X	2015	1
29418316	1744117X	2006	1
29418316	1744117X	2013	1
29418316	1744117X	2017	1
29418316	1744117X	2018	1
29420828	1744117X	2014	1
29424992	1744117X	2011	1
29431487	1744117X	2016	1
29435853	1744117X	2006	3
29435853	1744117X	2011	5
29436883	1744117X	2019	1
29438024	1744117X	2009	1
29438024	1744117X	2013	1
29438024	1744117X	2017	1
29444021	1744117X	2012	1
29455540	1744117X	2012	1
29459211	1744117X	2006	2
29459211	1744117X	2009	1
29459211	1744117X	2012	1
29459211	1744117X	2018	2
29462963	1744117X	2007	1
29462963	1744117X	2011	2
29462963	1744117X	2013	1
29462963	1744117X	2016	2
29462963	1744117X	2017	2
29462963	1744117X	2019	1
29463843	1744117X	2019	2
29466574	1744117X	2008	1
29468647	1744117X	2009	1
29468647	1744117X	2018	1
29471269	1744117X	2006	1
29471269	1744117X	2007	1
29471269	1744117X	2011	1
29471269	1744117X	2014	2
29471269	1744117X	2018	1
29472714	1744117X	2007	1
29474284	1744117X	2016	1
29476615	1744117X	2007	1
29477897	1744117X	2019	1
29478284	1744117X	2012	5
29479314	1744117X	2011	1
29491708	1744117X	2011	1
29491708	1744117X	2012	1
29491708	1744117X	2014	1
29491708	1744117X	2016	1
29492141	1744117X	2012	1
29497533	1744117X	2016	1
29497851	1744117X	2013	1
29506366	1744117X	2011	1
29507207	1744117X	2006	1
29511563	1744117X	2012	1
29511672	1744117X	2019	3
29515321	1744117X	2008	1
29515321	1744117X	2009	2
29515321	1744117X	2010	2
29515360	1744117X	2018	1
29521128	1744117X	2011	1
29522125	1744117X	2019	1
29522522	1744117X	2013	1
29527821	1744117X	2015	1
29527960	1744117X	2006	4
29527960	1744117X	2011	1
29527960	1744117X	2012	1
29527960	1744117X	2017	1
29531875	1744117X	2013	2
29535071	1744117X	2016	1
29536544	1744117X	2017	1
29539577	1744117X	2012	2
29539577	1744117X	2016	1
29539577	1744117X	2017	1
29541315	1744117X	2017	1
29543856	1744117X	2019	1
29544283	1744117X	2006	1
29555450	1744117X	2009	1
29555450	1744117X	2012	6
29555450	1744117X	2019	8
29558457	1744117X	2006	2
29558457	1744117X	2011	3
29573805	1744117X	2006	1
29585976	1744117X	2015	1
29622655	1744117X	2012	1
29622879	1744117X	2006	1
29625284	1744117X	2012	1
29626110	1744117X	2011	1
29650408	1744117X	2009	1
29677173	1744117X	2013	3
29677173	1744117X	2016	4
29678256	1744117X	2011	1
29701864	1744117X	2009	1
29706114	1744117X	2008	2
29708889	1744117X	2018	1
29709135	1744117X	2006	1
29709135	1744117X	2008	1
29709135	1744117X	2012	3
29709135	1744117X	2016	1
29709135	1744117X	2018	4
29732160	1744117X	2008	1
29734612	1744117X	2015	1
29735202	1744117X	2016	1
29782393	1744117X	2019	1
29797571	1744117X	2012	1
29797571	1744117X	2014	1
29797571	1744117X	2016	1
29797571	1744117X	2017	1
29801784	1744117X	2016	1
29801784	1744117X	2018	2
29804333	1744117X	2006	1
29810299	1744117X	2017	1
29826019	1744117X	2010	1
29846597	1744117X	2017	1
29846597	1744117X	2019	1
29851070	1744117X	2007	1
29851070	1744117X	2011	1
29858764	1744117X	2014	1
29879359	1744117X	2016	1
29881214	1744117X	2019	1
29901561	1744117X	2019	1
29921650	1744117X	2017	1
29925647	1744117X	2009	1
29925647	1744117X	2016	1
29940655	1744117X	2006	1
29942404	1744117X	2008	1
29950313	1744117X	2007	5
29950313	1744117X	2016	2
29950313	1744117X	2017	1
29950313	1744117X	2018	1
29957428	1744117X	2008	1
29958220	1744117X	2006	2
29978514	1744117X	2011	1
29978514	1744117X	2012	1
30018483	1744117X	2015	1
30026733	1744117X	2011	1
30029482	1744117X	2014	2
30069519	1744117X	2019	1
30081405	1744117X	2011	3
30081567	1744117X	2007	1
30081567	1744117X	2014	1
30081567	1744117X	2015	1
30085451	1744117X	2016	1
30111435	1744117X	2012	1
30111435	1744117X	2015	1
30111435	1744117X	2017	1
30125990	1744117X	2009	1
30134158	1744117X	2016	1
30139081	1744117X	2007	1
30196449	1744117X	2016	2
30201722	1744117X	2007	1
30201722	1744117X	2014	1
30206836	1744117X	2013	1
30212715	1744117X	2011	1
30214231	1744117X	2012	2
30214231	1744117X	2016	1
30219019	1744117X	2012	4
30219019	1744117X	2014	1
30219019	1744117X	2015	1
30219019	1744117X	2017	3
30219686	1744117X	2015	1
30225481	1744117X	2016	1
30233158	1744117X	2013	2
30245002	1744117X	2019	1
30247200	1744117X	2006	2
30261451	1744117X	2014	1
30285908	1744117X	2019	1
30288410	1744117X	2011	1
30288410	1744117X	2014	1
30288410	1744117X	2018	2
30315367	1744117X	2009	1
30323147	1744117X	2008	1
30326516	1744117X	2011	1
30335140	1744117X	2012	1
30344280	1744117X	2008	1
30347058	1744117X	2006	1
30347058	1744117X	2017	2
30353469	1744117X	2012	1
30360274	1744117X	2019	1
30384325	1744117X	2006	1
30413215	1744117X	2017	1
30416036	1744117X	2010	1
30416036	1744117X	2018	2
30423679	1744117X	2006	9
30423679	1744117X	2008	3
30423679	1744117X	2010	1
30423679	1744117X	2011	2
30423679	1744117X	2017	1
30423679	1744117X	2018	1
30423679	1744117X	2019	1
30475830	1744117X	2013	4
30508313	1744117X	2006	1
30522241	1744117X	2015	2
30564733	1744117X	2013	1
30564733	1744117X	2019	1
30568301	1744117X	2017	1
30630812	1744117X	2012	1
30630812	1744117X	2013	1
30632548	1744117X	2018	1
30644065	1744117X	2006	1
30656822	1744117X	2015	2
30656822	1744117X	2019	1
30657385	1744117X	2017	1
30663851	1744117X	2017	1
30681615	1744117X	2011	1
30700147	1744117X	2015	1
30713462	1744117X	2006	2
30715853	1744117X	2012	1
30732194	1744117X	2019	2
30741021	1744117X	2013	1
30745866	1744117X	2006	1
30745866	1744117X	2007	1
30745866	1744117X	2009	1
30745866	1744117X	2012	1
30745866	1744117X	2019	1
30750449	1744117X	2011	1
30750449	1744117X	2012	1
30750449	1744117X	2018	1
30791049	1744117X	2008	1
30791049	1744117X	2012	3
30791049	1744117X	2014	2
30791049	1744117X	2015	1
30791049	1744117X	2017	1
30802063	1744117X	2013	2
30835107	1744117X	2009	1
30835107	1744117X	2019	1
30846778	1744117X	2018	1
30866581	1744117X	2012	1
30866581	1744117X	2015	3
30866581	1744117X	2017	1
30868580	1744117X	2019	1
30874569	1744117X	2013	1
30885278	1744117X	2010	1
30905459	1744117X	2007	1
30935512	1744117X	2014	1
30954680	1744117X	2019	1
30956299	1744117X	2008	2
30956299	1744117X	2009	2
30956299	1744117X	2010	1
30956299	1744117X	2011	1
30961341	1744117X	2017	1
30973331	1744117X	2012	1
30973331	1744117X	2018	1
30976390	1744117X	2007	1
30976441	1744117X	2012	1
31002479	1744117X	2007	1
31003460	1744117X	2019	1
31028149	1744117X	2006	3
31036138	1744117X	2012	1
31037832	1744117X	2017	1
31106013	1744117X	2006	1
31118827	1744117X	2019	1
31120902	1744117X	2008	1
31120902	1744117X	2009	3
31131442	1744117X	2014	1
31166389	1744117X	2019	1
31169783	1744117X	2018	2
31169841	1744117X	2007	1
31169841	1744117X	2011	1
31169841	1744117X	2015	1
31169841	1744117X	2016	1
31169841	1744117X	2017	1
31169841	1744117X	2018	1
31169841	1744117X	2019	1
31175475	1744117X	2019	2
31182117	1744117X	2010	1
31182686	1744117X	2008	2
31182686	1744117X	2011	2
31182686	1744117X	2012	2
31182686	1744117X	2019	1
31185677	1744117X	2016	2
31186336	1744117X	2017	1
31213760	1744117X	2010	1
31213760	1744117X	2012	7
31213760	1744117X	2013	1
31213760	1744117X	2014	4
31213760	1744117X	2015	7
31213760	1744117X	2016	2
31213760	1744117X	2017	6
31213760	1744117X	2018	4
31213760	1744117X	2019	6
31225785	1744117X	2019	1
31263662	1744117X	2007	1
31269324	1744117X	2010	1
31276206	1744117X	2009	2
31276206	1744117X	2010	1
31312042	1744117X	2015	2
31314926	1744117X	2015	1
31314926	1744117X	2017	1
31314926	1744117X	2019	1
31329247	1744117X	2010	2
31329247	1744117X	2015	1
31354961	1744117X	2016	1
31397701	1744117X	2009	1
31412464	1744117X	2013	1
31421284	1744117X	2008	1
31430142	1744117X	2009	1
31444460	1744117X	2011	1
31450100	1744117X	2011	1
31469758	1744117X	2015	1
31472170	1744117X	2015	1
31472170	1744117X	2017	2
31472170	1744117X	2019	7
31490202	1744117X	2012	1
31520138	1744117X	2006	1
31543523	1744117X	2007	1
31543523	1744117X	2012	1
31659446	1744117X	2017	1
31677190	1744117X	2019	1
31680089	1744117X	2015	1
31686795	1744117X	2015	2
31686795	1744117X	2019	1
31700403	1744117X	2014	1
31700403	1744117X	2015	1
31700403	1744117X	2018	2
31726526	1744117X	2010	1
31746071	1744117X	2010	1
31746071	1744117X	2013	1
31754543	1744117X	2018	1
31757908	1744117X	2019	1
31764259	1744117X	2019	1
31765678	1744117X	2013	1
31766581	1744117X	2008	1
31767986	1744117X	2013	1
31767986	1744117X	2015	2
31767986	1744117X	2019	2
31781582	1744117X	2010	1
31781582	1744117X	2011	1
31781582	1744117X	2015	1
31791894	1744117X	2012	1
31791894	1744117X	2014	1
31791894	1744117X	2015	1
31802535	1744117X	2018	1
31833455	1744117X	2011	1
31838552	1744117X	2018	1
31838799	1744117X	2008	5
31838799	1744117X	2009	1
31838799	1744117X	2010	3
31838799	1744117X	2011	2
31839728	1744117X	2015	1
31839728	1744117X	2018	1
31846256	1744117X	2019	1
31849454	1744117X	2008	2
31849454	1744117X	2009	4
31852257	1744117X	2019	1
31862040	1744117X	2008	1
31872770	1744117X	2014	1
31881041	1744117X	2012	2
31881041	1744117X	2017	1
31881041	1744117X	2018	2
31898835	1744117X	2013	1
31911731	1744117X	2019	1
31921769	1744117X	2010	1
31941795	1744117X	2014	1
31941795	1744117X	2016	1
31942930	1744117X	2006	2
31942930	1744117X	2017	1
31950617	1744117X	2007	1
31957466	1744117X	2019	3
31974003	1744117X	2012	1
31986144	1744117X	2017	1
32024796	1744117X	2018	1
32028469	1744117X	2016	1
32028469	1744117X	2017	2
32028469	1744117X	2019	2
32037862	1744117X	2018	1
32046807	1744117X	2017	1
32056206	1744117X	2018	1
32061739	1744117X	2017	1
32105562	1744117X	2011	1
32105562	1744117X	2018	1
32113426	1744117X	2008	1
32133229	1744117X	2016	1
32137099	1744117X	2017	1
32146907	1744117X	2018	1
32157027	1744117X	2013	1
32175546	1744117X	2016	1
32207635	1744117X	2011	1
32222609	1744117X	2014	1
32224447	1744117X	2007	5
32224447	1744117X	2008	4
32224447	1744117X	2011	4
32224447	1744117X	2013	3
32224447	1744117X	2015	3
32224447	1744117X	2016	3
32224447	1744117X	2017	2
32224447	1744117X	2018	2
32224447	1744117X	2019	3
32230070	1744117X	2011	1
32237176	1744117X	2018	1
32255445	1744117X	2010	1
32270551	1744117X	2018	1
32278543	1744117X	2018	1
32293194	1744117X	2018	1
32306059	1744117X	2014	1
32308943	1744117X	2011	1
32311331	1744117X	2016	1
32361895	1744117X	2018	1
32398188	1744117X	2010	1
32405036	1744117X	2018	1
32416340	1744117X	2015	1
32439897	1744117X	2009	1
32439897	1744117X	2010	1
32439897	1744117X	2011	2
32439897	1744117X	2012	5
32439897	1744117X	2013	2
32439897	1744117X	2014	2
32439897	1744117X	2015	2
32439897	1744117X	2018	2
32439897	1744117X	2019	1
32443965	1744117X	2017	1
32448010	1744117X	2019	1
32469772	1744117X	2006	2
32486359	1744117X	2019	1
32487824	1744117X	2006	1
32491286	1744117X	2011	1
32497533	1744117X	2013	1
32591582	1744117X	2009	1
32613669	1744117X	2013	1
32613669	1744117X	2014	3
32613669	1744117X	2016	1
32613669	1744117X	2018	3
32613669	1744117X	2019	1
32616338	1744117X	2014	1
32620505	1744117X	2018	1
32623458	1744117X	2008	1
32623458	1744117X	2011	1
32630157	1744117X	2011	1
32638156	1744117X	2013	1
32677802	1744117X	2011	1
32719632	1744117X	2016	1
32755344	1744117X	2018	1
32764439	1744117X	2011	1
32764439	1744117X	2012	2
32764439	1744117X	2016	1
32797576	1744117X	2016	2
32797576	1744117X	2018	1
32813226	1744117X	2013	1
32829105	1744117X	2011	1
32832420	1744117X	2007	1
32832420	1744117X	2019	1
32852644	1744117X	2010	1
32857047	1744117X	2006	1
32860580	1744117X	2006	1
32860580	1744117X	2012	3
32935250	1744117X	2013	1
32935250	1744117X	2015	1
32948785	1744117X	2006	1
32948785	1744117X	2007	2
32948785	1744117X	2008	1
32948785	1744117X	2009	4
32948785	1744117X	2011	2
32948785	1744117X	2012	2
32948785	1744117X	2013	2
32948785	1744117X	2016	2
32965421	1744117X	2011	1
32970138	1744117X	2010	1
32970138	1744117X	2013	2
32970138	1744117X	2018	1
32972885	1744117X	2011	1
32972885	1744117X	2015	1
32978313	1744117X	2010	1
33008423	1744117X	2013	1
33019114	1744117X	2008	1
33019114	1744117X	2009	3
33019114	1744117X	2013	1
33019114	1744117X	2014	1
33019114	1744117X	2015	1
33019114	1744117X	2017	1
33019114	1744117X	2018	3
33022058	1744117X	2008	1
33028049	1744117X	2017	5
33039396	1744117X	2007	1
33039396	1744117X	2017	1
33039396	1744117X	2018	1
33042537	1744117X	2010	1
33048257	1744117X	2011	1
33048257	1744117X	2012	1
33048257	1744117X	2016	1
33048257	1744117X	2018	1
33055683	1744117X	2017	1
33064833	1744117X	2018	1
33092911	1744117X	2006	1
33121475	1744117X	2007	1
33143223	1744117X	2014	1
33154362	1744117X	2018	1
33183738	1744117X	2006	1
33189129	1744117X	2008	1
33225153	1744117X	2011	1
33225153	1744117X	2016	1
33225153	1744117X	2018	2
33225153	1744117X	2019	1
33230790	1744117X	2015	1
33231788	1744117X	2012	1
33251566	1744117X	2019	1
33292641	1744117X	2008	1
33292641	1744117X	2011	1
33297428	1744117X	2011	1
33336298	1744117X	2018	1
33341831	1744117X	2011	1
33341831	1744117X	2016	1
33395675	1744117X	2013	1
33418458	1744117X	2007	3
33418458	1744117X	2011	1
33418458	1744117X	2015	1
33421654	1744117X	2010	1
33429328	1744117X	2017	1
33432737	1744117X	2012	2
33432737	1744117X	2013	2
33432737	1744117X	2019	1
33443265	1744117X	2013	1
33443265	1744117X	2014	1
33443265	1744117X	2018	1
33466178	1744117X	2012	1
33466178	1744117X	2013	2
33483143	1744117X	2015	1
33505986	1744117X	2016	1
33515775	1744117X	2009	1
33515775	1744117X	2011	1
33536353	1744117X	2011	1
33537364	1744117X	2013	1
33571460	1744117X	2019	1
33589099	1744117X	2017	1
33593811	1744117X	2012	1
33593811	1744117X	2016	1
33639940	1744117X	2006	2
33639940	1744117X	2008	5
33639940	1744117X	2009	2
33639940	1744117X	2010	2
33639940	1744117X	2011	2
33639940	1744117X	2012	1
33639940	1744117X	2016	1
33700423	1744117X	2018	1
33700639	1744117X	2010	1
33700639	1744117X	2015	1
33733858	1744117X	2009	2
33733858	1744117X	2015	1
33837914	1744117X	2016	1
33848471	1744117X	2010	1
33848471	1744117X	2011	1
33909960	1744117X	2010	1
33910619	1744117X	2006	1
33910619	1744117X	2009	2
33910619	1744117X	2011	1
33910720	1744117X	2007	1
33929397	1744117X	2012	1
33929696	1744117X	2017	1
33942514	1744117X	2010	1
33942514	1744117X	2012	3
33942514	1744117X	2013	1
33942514	1744117X	2014	2
33942514	1744117X	2015	2
33942514	1744117X	2017	1
33942514	1744117X	2018	2
33942514	1744117X	2019	2
33968554	1744117X	2011	1
33968745	1744117X	2014	2
33968745	1744117X	2019	1
33975621	1744117X	2006	1
33975621	1744117X	2011	1
33993760	1744117X	2016	1
34033562	1744117X	2016	2
34038673	1744117X	2012	2
34051055	1744117X	2010	1
34055466	1744117X	2016	1
34093657	1744117X	2015	1
34100120	1744117X	2008	2
34100120	1744117X	2012	1
34105301	1744117X	2007	1
34113660	1744117X	2019	1
34124602	1744117X	2012	2
34127358	1744117X	2018	1
34128308	1744117X	2007	1
34148347	1744117X	2012	1
34156859	1744117X	2014	1
34156859	1744117X	2015	1
34156859	1744117X	2017	1
34170840	1744117X	2009	1
34179774	1744117X	2011	1
34179774	1744117X	2019	2
34182661	1744117X	2018	1
34209156	1744117X	2018	1
34226200	1744117X	2011	2
34237091	1744117X	2015	1
34244967	1744117X	2015	1
34255336	1744117X	2016	1
34277543	1744117X	2015	1
34299276	1744117X	2017	1
34308412	1744117X	2014	1
34308412	1744117X	2016	1
34310765	1744117X	2010	1
34313411	1744117X	2008	1
34315357	1744117X	2017	1
34327867	1744117X	2012	2
34327867	1744117X	2016	1
34369319	1744117X	2006	1
34369319	1744117X	2010	1
34370142	1744117X	2018	1
34391432	1744117X	2006	1
34391432	1744117X	2007	1
34394753	1744117X	2019	1
