Field	Year	gender
Physics	2007	male
Economics	2007	male
Geology	2007	male
Mathematics	2007	male
Biology	2007	male
Computer science	2007	male
Psychology	2007	female
Biology	2007	male
Economics	2007	male
Physics	2007	male
Physics	2007	male
Geology	2007	female
Biology	2007	female
Biology	2007	male
Economics	2007	male
Economics	2007	female
Geology	2007	male
Geology	2007	male
Chemistry	2007	male
Biology	2007	male
Physics	2007	male
Economics	2007	male
Medicine	2007	male
Biology	2007	male
Biology	2007	male
Physics	2007	male
Economics	2007	male
Biology	2007	male
Chemistry	2007	male
Geology	2007	male
Chemistry	2007	male
Mathematics	2007	male
Psychology	2007	female
Biology	2007	male
Biology	2007	male
Biology	2007	female
Mathematics	2007	male
Mathematics	2007	male
Mathematics	2007	male
Geology	2007	male
Physics	2007	male
Biology	2007	male
Biology	2007	male
Biology	2007	male
Biology	2007	male
Biology	2007	female
Computer science	2007	male
Economics	2007	female
Physics	2007	male
Physics	2007	male
Biology	2007	male
Biology	2007	male
Economics	2007	male
Economics	2007	female
Physics	2007	male
Economics	2007	male
Chemistry	2007	male
Economics	2007	male
Mathematics	2007	male
Mathematics	2007	male
Chemistry	2007	male
Physics	2007	male
Biology	2007	male
Biology	2007	female
Engineering	2007	male
Biology	2007	male
Physics	2007	male
Biology	2007	male
Economics	2007	male
Computer science	2007	male
Economics	2007	male
Physics	2007	male
Physics	2007	male
Physics	2007	male
Physics	2007	male
Mathematics	2007	male
Biology	2007	male
Biology	2007	male
Biology	2007	female
Physics	2007	male
Biology	2007	male
Biology	2007	female
Biology	2007	male
Biology	2007	female
Mathematics	2007	male
Mathematics	2007	male
Biology	2007	male
Mathematics	2007	male
Biology	2007	female
Economics	2007	male
Chemistry	2007	male
Physics	2007	male
Physics	2007	male
Philosophy	2007	female
Engineering	2007	male
Chemistry	2007	female
Biology	2007	male
Biology	2007	male
Biology	2007	female
Political science	2007	male
Economics	2007	male
Biology	2007	male
Chemistry	2007	male
Engineering	2007	male
Economics	2007	male
Chemistry	2007	male
Medicine	2007	male
Economics	2007	male
Chemistry	2007	male
Physics	2007	male
Physics	2007	male
Physics	2007	male
Physics	2007	male
Computer science	2007	male
Computer science	2007	male
Biology	2007	male
Mathematics	2007	male
Engineering	2007	male
Chemistry	2007	female
Computer science	2007	male
Engineering	2007	male
Engineering	2007	male
Engineering	2007	male
Biology	2007	male
Medicine	2007	male
Materials science	2007	male
Economics	2007	male
Mathematics	2007	male
Mathematics	2007	male
Biology	2007	male
Engineering	2007	male
Computer science	2007	male
Biology	2007	male
Medicine	2007	male
Physics	2007	male
Computer science	2007	male
Geology	2007	male
Geology	2007	female
Biology	2007	male
Biology	2007	female
Physics	2007	male
Geology	2007	male
Mathematics	2007	male
Mathematics	2007	male
Chemistry	2007	male
Chemistry	2007	male
Physics	2007	male
Computer science	2007	male
Physics	2007	female
Geology	2007	male
Biology	2007	male
Economics	2007	male
Materials science	2007	male
Economics	2007	female
Engineering	2007	male
Computer science	2007	male
Biology	2007	male
Biology	2007	female
Physics	2007	male
Biology	2007	male
Economics	2007	male
Physics	2007	male
Biology	2007	female
Materials science	2007	male
Geology	2007	male
Physics	2007	male
Economics	2007	male
Biology	2007	male
Physics	2007	male
Physics	2007	male
Biology	2007	female
Geology	2007	male
Physics	2007	male
Physics	2007	male
Computer science	2007	female
Materials science	2007	female
Chemistry	2007	male
Computer science	2007	male
Mathematics	2007	male
Geology	2007	male
Mathematics	2007	male
Computer science	2007	male
Economics	2007	male
Mathematics	2007	male
Physics	2007	male
Economics	2007	male
Materials science	2007	male
Physics	2007	male
Mathematics	2007	male
Mathematics	2007	male
Biology	2007	male
Mathematics	2007	male
Engineering	2007	male
Economics	2007	male
Medicine	2007	male
Biology	2007	male
Geology	2007	male
Chemistry	2007	male
Mathematics	2007	male
Biology	2007	male
Biology	2007	male
Physics	2007	male
Geology	2007	female
Physics	2007	male
Physics	2007	male
Computer science	2007	male
Biology	2007	male
Biology	2007	female
Biology	2007	male
Biology	2007	male
Biology	2007	male
Biology	2007	male
Mathematics	2007	male
Chemistry	2007	male
Biology	2007	male
Mathematics	2007	male
Computer science	2007	female
Biology	2007	male
Medicine	2007	male
Economics	2007	male
Biology	2007	male
Economics	2007	male
Mathematics	2007	male
Medicine	2007	female
Physics	2007	male
Chemistry	2007	male
Physics	2007	male
Biology	2007	male
Physics	2007	male
Economics	2007	male
Biology	2007	male
Chemistry	2007	male
Engineering	2007	male
Biology	2007	male
Biology	2007	male
Mathematics	2007	male
Physics	2007	female
Biology	2007	female
Biology	2007	male
Computer science	2007	male
Chemistry	2007	female
Economics	2007	male
Biology	2007	male
Computer science	2007	male
Economics	2007	male
Biology	2007	male
Economics	2007	male
Materials science	2007	male
Physics	2007	male
Computer science	2007	male
Mathematics	2007	male
Physics	2007	male
Economics	2007	male
Computer science	2007	male
Biology	2007	male
Chemistry	2007	male
Economics	2007	male
Biology	2007	male
Computer science	2007	male
Engineering	2007	male
Computer science	2007	male
Biology	2007	male
Biology	2007	male
Mathematics	2007	male
Economics	2007	male
Physics	2007	male
Biology	2007	male
Economics	2007	male
Medicine	2007	male
Medicine	2007	male
Biology	2007	male
Chemistry	2007	male
Mathematics	2007	male
Materials science	2007	male
Computer science	2007	male
Psychology	2007	male
Biology	2007	male
Computer science	2007	male
Biology	2007	female
Biology	2007	male
Biology	2007	male
Biology	2007	male
Biology	2007	male
Mathematics	2007	female
Biology	2007	male
Biology	2007	female
Medicine	2007	male
Medicine	2007	male
Medicine	2007	male
Economics	2007	male
Business	2007	male
Computer science	2007	male
Biology	2007	male
Biology	2007	female
Computer science	2007	female
Political science	2007	female
Economics	2007	male
Medicine	2007	male
Medicine	2007	male
Physics	2007	male
Biology	2007	male
Biology	2007	male
Biology	2007	male
Biology	2007	male
Physics	2007	male
Chemistry	2007	male
Biology	2007	female
Biology	2007	male
Medicine	2007	male
Medicine	2007	male
Chemistry	2007	male
Medicine	2007	male
Chemistry	2007	male
Biology	2007	male
Materials science	2007	male
Biology	2007	male
Engineering	2007	male
Biology	2007	male
Mathematics	2007	male
Mathematics	2007	male
Political science	2007	male
Biology	2007	male
Physics	2007	male
Engineering	2007	male
Computer science	2007	male
Economics	2007	female
Psychology	2007	male
Chemistry	2007	male
Computer science	2007	male
Economics	2007	male
Materials science	2007	male
Computer science	2007	male
Physics	2007	male
Mathematics	2007	male
Mathematics	2007	male
Biology	2007	male
Medicine	2007	male
Materials science	2007	male
Psychology	2007	male
Mathematics	2007	male
Mathematics	2007	male
Mathematics	2007	male
Physics	2007	male
Mathematics	2007	male
Computer science	2007	male
Biology	2007	male
Physics	2007	male
Computer science	2007	male
Biology	2007	female
Physics	2007	male
Physics	2007	male
Psychology	2007	male
Engineering	2007	male
Economics	2007	male
Economics	2007	female
Economics	2007	male
Biology	2007	male
Physics	2007	male
Materials science	2007	male
Geology	2007	male
Geology	2007	female
Biology	2007	male
Biology	2007	male
Biology	2007	female
Biology	2007	male
Biology	2007	male
Engineering	2007	male
Sociology	2007	male
Economics	2007	male
Medicine	2007	male
Physics	2007	male
Physics	2007	male
Economics	2007	male
Economics	2007	male
Physics	2007	male
Economics	2007	male
Economics	2007	male
Economics	2007	male
Computer science	2007	male
Geology	2007	male
Economics	2007	female
Mathematics	2007	male
Mathematics	2007	male
Mathematics	2007	male
Computer science	2007	male
Economics	2007	male
Economics	2007	male
Economics	2007	male
Engineering	2007	male
Biology	2007	male
Biology	2007	female
Medicine	2007	female
Economics	2007	male
Business	2007	male
Mathematics	2007	male
Mathematics	2007	male
Biology	2007	male
Computer science	2007	male
Computer science	2007	male
Geology	2007	male
Computer science	2007	male
Computer science	2007	male
Economics	2007	male
Economics	2007	male
Physics	2007	male
Medicine	2007	male
Geology	2007	male
Mathematics	2007	male
Business	2007	male
Computer science	2007	male
Psychology	2007	male
Computer science	2007	female
Biology	2007	female
Biology	2007	male
Biology	2007	male
Engineering	2007	male
Biology	2007	male
Biology	2007	female
Biology	2007	male
Biology	2007	male
Biology	2007	male
Biology	2007	male
Biology	2007	male
Economics	2007	male
Chemistry	2007	male
Mathematics	2007	male
Medicine	2007	male
Mathematics	2007	male
Chemistry	2007	male
Psychology	2007	female
Materials science	2007	male
Geology	2007	male
Geology	2007	male
Biology	2007	female
Biology	2007	male
Computer science	2007	female
Physics	2007	male
Biology	2007	male
Physics	2007	male
Chemistry	2007	male
Physics	2007	male
Psychology	2007	male
Biology	2007	male
Mathematics	2007	male
Computer science	2007	male
Biology	2007	male
Political science	2007	male
Engineering	2007	male
Economics	2007	male
Economics	2007	male
Computer science	2007	male
Computer science	2007	female
Political science	2007	male
Computer science	2007	male
Mathematics	2007	male
Economics	2007	male
Economics	2007	male
Chemistry	2007	male
Physics	2007	male
Biology	2007	male
Physics	2007	male
Computer science	2007	male
Materials science	2007	male
Materials science	2007	female
Psychology	2007	male
Physics	2007	female
Political science	2007	male
Economics	2007	male
Computer science	2007	male
Physics	2007	female
Computer science	2007	female
Biology	2007	male
Business	2007	female
Chemistry	2007	male
Biology	2007	male
Psychology	2007	male
Biology	2007	male
Computer science	2007	male
Economics	2007	male
Economics	2007	male
Chemistry	2007	male
Economics	2007	male
Economics	2007	male
Physics	2007	male
Economics	2007	male
Medicine	2007	male
Mathematics	2007	male
Geology	2007	male
Computer science	2007	male
Biology	2007	male
Chemistry	2007	male
Physics	2007	male
Biology	2007	male
Computer science	2007	female
Biology	2007	male
Economics	2007	male
Physics	2007	male
Computer science	2007	male
Physics	2007	male
Mathematics	2007	male
Mathematics	2007	male
Chemistry	2007	male
Engineering	2007	male
Biology	2007	male
Biology	2007	male
Biology	2007	male
Biology	2007	male
Biology	2007	male
Physics	2007	male
Engineering	2007	male
Economics	2007	male
Biology	2007	male
Biology	2007	male
Computer science	2007	male
Chemistry	2007	male
Mathematics	2007	male
Computer science	2007	male
Physics	2007	male
Chemistry	2007	male
Physics	2007	male
Economics	2007	male
Computer science	2007	male
Chemistry	2007	male
Biology	2007	male
Economics	2007	male
Biology	2007	male
Physics	2007	male
Economics	2007	male
Biology	2007	male
Medicine	2007	male
Chemistry	2007	male
Engineering	2007	male
Biology	2007	male
Biology	2007	male
Computer science	2007	male
Computer science	2007	male
Economics	2007	female
Chemistry	2007	male
Biology	2007	male
Biology	2007	male
Mathematics	2007	male
Geology	2007	female
Chemistry	2007	male
Chemistry	2007	male
Biology	2007	male
Physics	2007	male
Computer science	2007	male
Computer science	2007	male
Computer science	2007	male
Mathematics	2007	male
Mathematics	2007	male
Mathematics	2007	male
Biology	2007	male
Chemistry	2007	male
Mathematics	2007	male
Engineering	2007	male
Chemistry	2007	male
Economics	2007	male
Economics	2007	male
Biology	2007	male
Physics	2007	male
Engineering	2007	male
Computer science	2007	male
Biology	2007	male
Medicine	2007	male
Psychology	2007	male
Mathematics	2007	male
Economics	2007	male
Business	2007	male
Biology	2007	male
Mathematics	2007	male
Biology	2007	male
Materials science	2007	male
Physics	2007	male
Materials science	2007	male
Physics	2007	male
Computer science	2007	female
Biology	2007	male
Biology	2007	female
Economics	2007	male
Biology	2007	male
Biology	2007	male
Physics	2007	male
Computer science	2007	male
Psychology	2007	male
Mathematics	2007	male
Mathematics	2007	male
Biology	2007	male
Economics	2007	male
Chemistry	2007	male
Mathematics	2007	male
Engineering	2007	male
Biology	2007	male
Biology	2007	male
Biology	2007	male
Physics	2007	male
Mathematics	2007	female
Biology	2007	male
Psychology	2007	female
Physics	2007	male
Chemistry	2007	male
Mathematics	2007	male
Engineering	2007	male
Economics	2007	male
Economics	2007	male
Materials science	2007	male
Mathematics	2007	male
Mathematics	2007	male
Physics	2007	male
Chemistry	2007	male
Physics	2007	male
Biology	2007	female
Biology	2007	male
Biology	2007	male
Political science	2007	male
Physics	2007	male
Biology	2007	female
Economics	2007	female
Biology	2007	male
Computer science	2007	male
Mathematics	2007	male
Physics	2007	male
Business	2007	male
Biology	2007	male
Biology	2007	male
Biology	2007	male
Economics	2007	female
Economics	2007	male
Biology	2007	male
Computer science	2007	male
Biology	2007	male
Biology	2007	male
Biology	2007	male
Chemistry	2007	male
Mathematics	2007	male
Materials science	2007	male
Business	2007	male
Physics	2007	male
Psychology	2007	female
Physics	2007	male
Chemistry	2007	male
Computer science	2007	male
Computer science	2007	male
Biology	2007	male
Computer science	2007	male
Psychology	2007	male
Biology	2007	male
Physics	2007	male
Computer science	2007	male
Biology	2007	male
Engineering	2007	male
Physics	2007	male
Biology	2007	male
Mathematics	2007	male
Biology	2007	male
Psychology	2007	male
Political science	2007	male
Economics	2007	male
Physics	2007	male
Business	2007	female
Economics	2007	male
Business	2007	male
Biology	2007	male
Biology	2007	male
Economics	2007	male
Biology	2007	male
Computer science	2007	male
Computer science	2007	male
Biology	2007	male
Mathematics	2007	male
Biology	2007	male
Biology	2007	male
Computer science	2007	male
Mathematics	2007	male
Business	2007	male
Materials science	2007	male
Physics	2007	male
Biology	2007	male
Biology	2007	male
Psychology	2007	male
Economics	2007	male
Computer science	2007	male
Economics	2007	male
Computer science	2007	male
Computer science	2007	male
Biology	2007	male
Physics	2007	male
Mathematics	2007	male
Economics	2007	male
Economics	2007	male
Mathematics	2007	male
Political science	2007	male
Economics	2007	male
Mathematics	2007	male
Computer science	2007	male
Biology	2007	male
Physics	2007	male
Chemistry	2007	male
Physics	2007	male
Physics	2007	male
Mathematics	2007	male
Physics	2007	male
Mathematics	2007	male
Biology	2007	male
Physics	2007	male
Biology	2007	male
Computer science	2007	male
Economics	2007	male
Biology	2007	male
Physics	2007	male
Materials science	2007	male
Computer science	2007	male
Economics	2007	male
Medicine	2007	male
Physics	2007	male
Medicine	2007	male
Physics	2007	male
Biology	2007	male
Biology	2007	male
Geology	2007	male
Materials science	2007	male
Medicine	2007	male
Geology	2007	male
Mathematics	2007	male
Materials science	2007	male
Biology	2007	male
Computer science	2007	male
Mathematics	2007	male
Chemistry	2007	male
Economics	2007	male
Geology	2007	male
Mathematics	2007	male
Materials science	2007	male
Mathematics	2007	male
Mathematics	2007	male
Mathematics	2007	male
Biology	2007	male
Economics	2007	male
Engineering	2007	male
Physics	2007	male
Mathematics	2007	male
Biology	2007	female
Computer science	2007	male
Medicine	2007	male
Medicine	2007	male
Physics	2007	male
Economics	2007	male
Physics	2007	male
Biology	2007	male
Biology	2007	male
Computer science	2007	male
Biology	2007	male
Medicine	2007	male
Biology	2007	male
Medicine	2007	male
Political science	2007	female
Physics	2007	male
Mathematics	2007	male
Business	2007	male
Mathematics	2007	male
Political science	2007	male
Biology	2007	male
Economics	2007	male
Computer science	2007	male
Mathematics	2007	male
Economics	2007	male
Biology	2007	male
Biology	2007	male
Medicine	2007	female
Biology	2007	male
Physics	2007	male
Biology	2007	male
Chemistry	2007	male
Biology	2007	female
Mathematics	2007	male
Physics	2007	male
Biology	2007	female
Psychology	2007	male
Mathematics	2007	female
Medicine	2007	male
Mathematics	2007	male
Biology	2007	male
Biology	2007	female
Biology	2007	male
Biology	2007	female
Computer science	2007	male
Psychology	2007	male
Biology	2007	male
Biology	2007	male
Computer science	2007	male
Economics	2007	male
Economics	2007	female
Chemistry	2007	male
Chemistry	2007	male
Mathematics	2007	male
Biology	2007	male
Computer science	2007	male
Biology	2007	male
Biology	2007	male
Biology	2007	male
Economics	2007	male
Chemistry	2007	male
Physics	2007	male
Chemistry	2007	male
Biology	2007	male
Biology	2007	male
Medicine	2007	female
Geology	2007	male
Computer science	2007	male
Economics	2007	male
Political science	2007	male
Biology	2007	male
Chemistry	2007	male
Biology	2007	female
Computer science	2007	male
Medicine	2007	female
Biology	2007	male
Chemistry	2007	male
Biology	2007	male
Chemistry	2007	male
Economics	2007	male
Computer science	2007	male
Chemistry	2007	male
Economics	2007	female
Biology	2007	male
Physics	2007	male
Psychology	2007	male
Biology	2007	male
Physics	2007	male
Economics	2007	male
Economics	2007	male
Computer science	2007	male
Mathematics	2007	male
Engineering	2007	male
Engineering	2007	male
Physics	2007	male
Mathematics	2007	male
Biology	2007	male
Biology	2007	male
Computer science	2007	male
Biology	2007	male
Economics	2007	male
Psychology	2007	female
Economics	2007	male
Physics	2007	male
Biology	2007	male
Physics	2007	male
Chemistry	2007	male
Geology	2007	female
Chemistry	2007	female
Medicine	2007	female
Medicine	2007	male
Computer science	2007	male
Economics	2007	male
Mathematics	2007	male
Engineering	2007	male
Chemistry	2007	male
Business	2007	female
Biology	2007	male
Biology	2007	male
Biology	2007	male
Biology	2007	male
Biology	2007	female
Physics	2007	male
Engineering	2007	male
Medicine	2007	male
Physics	2007	male
Biology	2007	male
Economics	2007	male
Economics	2007	male
Biology	2007	male
Physics	2007	male
Chemistry	2007	male
Physics	2007	male
Physics	2007	male
Economics	2007	male
Economics	2007	male
Chemistry	2007	male
Chemistry	2007	male
Psychology	2007	female
Physics	2007	male
Engineering	2007	male
Biology	2007	female
Physics	2007	male
Political science	2007	male
Computer science	2007	male
Computer science	2007	male
Computer science	2007	male
Computer science	2007	male
Biology	2007	female
Biology	2007	male
Physics	2007	male
Biology	2007	male
Mathematics	2007	male
Mathematics	2007	male
Mathematics	2007	male
Biology	2007	male
Mathematics	2007	male
Physics	2007	male
Computer science	2007	male
Mathematics	2007	female
Biology	2007	male
Biology	2007	male
Psychology	2007	male
Chemistry	2007	male
Psychology	2007	female
Mathematics	2007	male
Biology	2007	male
Computer science	2007	male
Biology	2007	female
Computer science	2007	male
Biology	2007	male
Computer science	2007	male
Physics	2007	male
Medicine	2007	male
Chemistry	2007	male
Biology	2007	male
Biology	2007	male
Chemistry	2007	male
Chemistry	2007	male
Economics	2007	male
Mathematics	2007	male
Chemistry	2007	male
Chemistry	2007	male
Psychology	2007	female
Biology	2007	male
Mathematics	2007	male
Psychology	2007	female
Physics	2007	male
Political science	2007	male
Biology	2007	male
Chemistry	2007	male
Biology	2007	male
Biology	2007	male
Chemistry	2007	male
Economics	2007	male
Economics	2007	male
Physics	2007	male
Chemistry	2007	male
Psychology	2007	male
Economics	2007	male
Computer science	2007	male
Economics	2007	male
Biology	2007	male
Chemistry	2007	male
Chemistry	2007	male
Computer science	2007	male
Economics	2007	male
Political science	2007	male
Biology	2007	male
Chemistry	2007	male
Biology	2007	male
Biology	2007	female
Computer science	2007	male
Computer science	2007	male
Mathematics	2007	male
Economics	2007	male
Biology	2007	male
Biology	2007	male
Biology	2007	male
Biology	2007	male
Biology	2007	male
Medicine	2007	female
Medicine	2007	male
Biology	2007	male
Medicine	2007	male
Biology	2007	male
Physics	2007	male
Engineering	2007	male
Computer science	2007	male
Computer science	2007	male
Biology	2007	male
Economics	2007	male
Computer science	2007	male
Biology	2007	female
Psychology	2007	male
Biology	2007	male
Mathematics	2007	male
Biology	2007	male
Medicine	2007	female
Psychology	2007	male
Medicine	2007	female
Mathematics	2007	male
Political science	2007	male
Physics	2007	male
Biology	2007	male
Computer science	2007	male
Materials science	2007	male
Business	2007	male
Biology	2007	male
Mathematics	2007	male
Economics	2007	male
Economics	2007	male
Biology	2007	male
Philosophy	2007	male
Biology	2007	male
Economics	2007	male
Computer science	2007	male
Business	2007	male
Biology	2007	male
Economics	2007	male
Economics	2007	male
Economics	2007	female
Computer science	2007	male
Biology	2007	male
Biology	2007	female
Computer science	2007	male
Biology	2007	female
Computer science	2007	male
Economics	2007	male
Computer science	2007	male
Engineering	2007	male
Computer science	2007	male
Economics	2007	male
Computer science	2007	male
Physics	2007	male
Biology	2007	female
Biology	2007	male
Political science	2007	female
Medicine	2007	male
Biology	2007	male
Economics	2007	male
Economics	2007	male
Mathematics	2007	male
Biology	2007	female
Economics	2007	male
Economics	2007	male
Economics	2007	male
Chemistry	2007	male
Biology	2007	male
Biology	2007	male
Biology	2007	male
Biology	2007	male
Chemistry	2007	male
Physics	2007	male
Physics	2007	male
Geology	2007	male
Physics	2007	male
Materials science	2007	male
Biology	2007	male
Biology	2007	male
Business	2007	female
Biology	2007	male
Medicine	2007	male
Chemistry	2007	male
Biology	2007	male
Computer science	2007	male
Chemistry	2007	female
Chemistry	2007	male
Medicine	2007	male
Physics	2007	male
Medicine	2007	male
Biology	2007	female
Business	2007	male
Biology	2007	male
Mathematics	2007	male
Economics	2007	female
Biology	2007	female
Physics	2007	male
Medicine	2007	female
Mathematics	2007	male
Physics	2007	female
Computer science	2007	female
Biology	2007	male
Physics	2007	male
Geology	2007	male
Biology	2007	male
Computer science	2007	male
Biology	2007	female
Mathematics	2007	male
Chemistry	2007	male
Chemistry	2007	male
Physics	2007	male
Engineering	2007	male
Engineering	2007	male
Chemistry	2007	male
Computer science	2007	male
Physics	2007	male
Computer science	2007	male
Medicine	2007	female
Chemistry	2007	male
Chemistry	2007	male
Biology	2007	male
Chemistry	2007	male
Geology	2007	male
Medicine	2007	male
Medicine	2007	male
Economics	2007	male
Medicine	2007	female
Physics	2007	female
Mathematics	2007	female
Biology	2007	male
Chemistry	2007	male
Computer science	2007	male
Economics	2007	male
Biology	2007	male
Economics	2007	female
Political science	2007	male
Medicine	2007	male
Medicine	2007	male
Business	2007	male
Medicine	2007	male
Mathematics	2007	female
Mathematics	2007	male
Computer science	2007	male
Biology	2007	female
Engineering	2007	male
Engineering	2007	male
Chemistry	2007	male
Mathematics	2007	male
Medicine	2007	male
Biology	2007	male
Physics	2007	male
Biology	2007	male
Economics	2007	male
Computer science	2007	male
Sociology	2007	female
Medicine	2007	female
Psychology	2007	male
Medicine	2007	male
Biology	2007	male
Geology	2007	male
Physics	2007	male
Materials science	2007	male
Biology	2007	male
Engineering	2007	male
Business	2007	male
Mathematics	2007	male
Biology	2007	male
Biology	2007	female
Mathematics	2007	male
Medicine	2007	male
Biology	2007	female
Biology	2007	male
Engineering	2007	male
Computer science	2007	male
Business	2007	male
Materials science	2007	male
Physics	2007	female
Economics	2007	male
Economics	2007	male
Biology	2007	male
Business	2007	male
Chemistry	2007	male
Mathematics	2007	male
Medicine	2007	male
Economics	2007	male
Biology	2007	male
Materials science	2007	male
Mathematics	2007	male
Mathematics	2007	male
Economics	2007	male
Biology	2007	male
Biology	2007	male
Engineering	2007	female
Economics	2007	male
Biology	2007	male
Mathematics	2007	male
Mathematics	2007	male
Physics	2007	male
Biology	2007	male
Medicine	2007	female
Geology	2007	male
Biology	2007	female
Psychology	2007	male
Political science	2007	female
Computer science	2007	female
Computer science	2007	male
Geology	2007	female
Biology	2007	male
Biology	2007	male
Computer science	2007	male
Economics	2007	female
Economics	2007	male
Psychology	2007	male
Business	2007	female
Biology	2007	male
Biology	2007	male
Economics	2007	male
Economics	2007	female
Chemistry	2007	male
Medicine	2007	male
Biology	2007	female
Economics	2007	male
Computer science	2007	male
Biology	2007	male
Political science	2007	female
Biology	2007	male
Computer science	2007	male
Mathematics	2007	male
Computer science	2007	male
Economics	2007	male
Economics	2007	male
Economics	2007	female
Computer science	2007	male
Mathematics	2007	female
Biology	2007	male
Chemistry	2007	male
Physics	2007	male
Physics	2007	male
Biology	2007	male
Biology	2007	female
Biology	2007	male
Physics	2007	male
Chemistry	2007	male
Biology	2007	male
Biology	2007	female
Economics	2007	male
Economics	2007	male
Mathematics	2007	male
Chemistry	2007	male
Biology	2007	male
Physics	2007	male
Engineering	2007	male
Physics	2007	male
Mathematics	2007	male
Biology	2007	female
Biology	2007	male
Biology	2007	male
Biology	2007	male
Medicine	2007	male
Geology	2007	male
Mathematics	2007	male
Chemistry	2007	male
Economics	2007	male
Mathematics	2007	male
Mathematics	2007	male
Mathematics	2007	male
Biology	2007	male
Economics	2007	female
Economics	2007	male
Physics	2007	male
Biology	2007	male
Computer science	2007	male
Biology	2007	male
Chemistry	2007	male
Computer science	2007	male
Medicine	2007	male
Economics	2007	female
Psychology	2007	female
Biology	2007	male
Biology	2007	male
Biology	2007	male
Physics	2007	male
Physics	2007	male
Psychology	2007	female
Biology	2007	male
Biology	2007	female
Biology	2007	female
Biology	2007	male
Biology	2007	male
Computer science	2007	male
Biology	2007	male
Biology	2007	female
Engineering	2007	male
Computer science	2007	male
Computer science	2007	male
Biology	2007	male
Biology	2007	male
Economics	2008	male
Economics	2008	female
Economics	2008	female
Chemistry	2008	male
Political science	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	male
Psychology	2008	male
Biology	2008	female
Economics	2008	male
Engineering	2008	male
Mathematics	2008	male
Economics	2008	male
Political science	2008	male
Geography	2008	female
Economics	2008	male
Computer science	2008	male
Mathematics	2008	male
Economics	2008	male
Mathematics	2008	male
Mathematics	2008	male
Economics	2008	male
Economics	2008	male
Biology	2008	male
Economics	2008	male
Mathematics	2008	male
Economics	2008	male
Computer science	2008	female
Computer science	2008	male
Physics	2008	male
Political science	2008	female
Computer science	2008	male
Computer science	2008	male
Chemistry	2008	male
Economics	2008	male
Economics	2008	male
Materials science	2008	male
Economics	2008	male
Mathematics	2008	male
Economics	2008	male
Mathematics	2008	male
Computer science	2008	male
Mathematics	2008	male
Business	2008	male
Economics	2008	male
Psychology	2008	male
Economics	2008	female
Computer science	2008	male
Computer science	2008	male
Economics	2008	male
Computer science	2008	male
Economics	2008	male
Biology	2008	male
Economics	2008	male
Engineering	2008	male
Psychology	2008	male
Biology	2008	male
Mathematics	2008	male
Economics	2008	male
Economics	2008	male
Biology	2008	male
Economics	2008	male
Economics	2008	male
Biology	2008	male
Political science	2008	male
Mathematics	2008	male
Business	2008	female
Political science	2008	female
Political science	2008	male
Business	2008	male
Economics	2008	male
Economics	2008	male
Biology	2008	male
Business	2008	male
Biology	2008	male
Psychology	2008	male
Economics	2008	female
Psychology	2008	male
Economics	2008	female
Biology	2008	male
Biology	2008	male
Engineering	2008	male
Computer science	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	male
Psychology	2008	female
Mathematics	2008	male
Mathematics	2008	male
Mathematics	2008	male
Biology	2008	male
Economics	2008	male
Mathematics	2008	male
Mathematics	2008	male
Biology	2008	male
Economics	2008	male
Mathematics	2008	male
Mathematics	2008	male
Biology	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	male
Computer science	2008	male
Psychology	2008	male
Physics	2008	male
Economics	2008	male
Economics	2008	female
Chemistry	2008	male
Computer science	2008	female
Economics	2008	male
Mathematics	2008	male
Biology	2008	male
Computer science	2008	male
Economics	2008	male
Economics	2008	male
Biology	2008	male
Mathematics	2008	female
Computer science	2008	male
Computer science	2008	female
Computer science	2008	female
Computer science	2008	female
Medicine	2008	male
Sociology	2008	male
Medicine	2008	male
Psychology	2008	male
Economics	2008	male
Economics	2008	male
Psychology	2008	male
Psychology	2008	male
Economics	2008	male
Psychology	2008	male
Psychology	2008	female
Psychology	2008	male
Business	2008	male
Biology	2008	male
Biology	2008	male
Mathematics	2008	male
Economics	2008	male
Economics	2008	male
Mathematics	2008	male
Mathematics	2008	male
Mathematics	2008	male
Economics	2008	male
Economics	2008	male
Computer science	2008	male
Computer science	2008	male
Computer science	2008	male
Economics	2008	male
Computer science	2008	male
Economics	2008	male
Biology	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	male
Biology	2008	male
Biology	2008	male
Biology	2008	male
Economics	2008	male
Computer science	2008	male
Medicine	2008	male
Mathematics	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	male
Computer science	2008	male
Economics	2008	male
Mathematics	2008	male
Economics	2008	male
Economics	2008	male
Economics	2008	male
Political science	2008	male
Computer science	2008	male
Business	2008	male
Business	2008	male
Physics	2008	male
Computer science	2008	male
Computer science	2008	male
Economics	2008	male
Engineering	2008	male
Computer science	2008	male
Philosophy	2008	female
Chemistry	2008	male
Economics	2008	male
Biology	2008	male
Mathematics	2008	male
Materials science	2008	male
Biology	2008	male
Biology	2008	female
Economics	2008	male
Economics	2008	male
Psychology	2008	male
Computer science	2008	female
Economics	2008	male
Political science	2008	male
Economics	2008	male
Chemistry	2008	male
Economics	2008	male
Mathematics	2008	male
