Percentage	FieldOfStudyId	Field
0.03225806451612903	162324750	Economics
0.050505050505050504	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.024096385542168676	162324750	Economics
0.16666666666666666	162324750	Economics
0.0	162324750	Economics
1.0	162324750	Economics
0.008849557522123894	162324750	Economics
0.043478260869565216	162324750	Economics
0.014285714285714285	162324750	Economics
0.08333333333333333	162324750	Economics
0.03225806451612903	162324750	Economics
0.0625	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	127413603	Engineering
0.0	127413603	Engineering
0.0	127413603	Engineering
0.36363636363636365	127413603	Engineering
0.16666666666666666	127413603	Engineering
0.16666666666666666	127413603	Engineering
0.0	127413603	Engineering
0.0	127413603	Engineering
0.0	127413603	Engineering
0.0	127413603	Engineering
0.1111111111111111	33923547	Mathematics
0.0	33923547	Mathematics
0.08333333333333333	33923547	Mathematics
0.13043478260869565	33923547	Mathematics
0.0	33923547	Mathematics
0.047619047619047616	33923547	Mathematics
0.0	33923547	Mathematics
0.025	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.05555555555555555	33923547	Mathematics
0.1111111111111111	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	86803240	Biology
0.04	86803240	Biology
0.09523809523809523	86803240	Biology
0.08542713567839195	86803240	Biology
0.02	86803240	Biology
0.09090909090909091	86803240	Biology
0.0	86803240	Biology
0.0	86803240	Biology
0.0	86803240	Biology
0.0	86803240	Biology
0.0	86803240	Biology
0.0	86803240	Biology
0.058823529411764705	162324750	Economics
0.25	162324750	Economics
0.0	162324750	Economics
0.25	162324750	Economics
0.028169014084507043	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.07246376811594203	162324750	Economics
0.14285714285714285	162324750	Economics
0.04	162324750	Economics
0.14285714285714285	162324750	Economics
0.0	162324750	Economics
0.02857142857142857	162324750	Economics
0.0	162324750	Economics
0.2	162324750	Economics
0.16666666666666666	162324750	Economics
0.0	162324750	Economics
0.22727272727272727	162324750	Economics
0.0	162324750	Economics
0.08695652173913043	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0625	162324750	Economics
0.05263157894736842	162324750	Economics
0.15384615384615385	162324750	Economics
0.1111111111111111	162324750	Economics
0.02040816326530612	162324750	Economics
0.047619047619047616	162324750	Economics
0.25	162324750	Economics
0.06666666666666667	162324750	Economics
0.08333333333333333	162324750	Economics
0.08333333333333333	162324750	Economics
0.041666666666666664	162324750	Economics
0.5	162324750	Economics
0.02127659574468085	162324750	Economics
0.04	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.21428571428571427	162324750	Economics
0.05555555555555555	162324750	Economics
0.06666666666666667	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.15	162324750	Economics
0.009900990099009901	162324750	Economics
0.0	162324750	Economics
0.05263157894736842	162324750	Economics
0.2777777777777778	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.06666666666666667	162324750	Economics
0.030303030303030304	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.06896551724137931	162324750	Economics
0.05660377358490566	162324750	Economics
0.08333333333333333	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.07692307692307693	162324750	Economics
0.0625	162324750	Economics
0.0	162324750	Economics
0.16666666666666666	162324750	Economics
0.14285714285714285	162324750	Economics
0.06060606060606061	162324750	Economics
0.0	162324750	Economics
0.038461538461538464	162324750	Economics
0.03225806451612903	162324750	Economics
0.023809523809523808	162324750	Economics
0.037037037037037035	162324750	Economics
0.03571428571428571	162324750	Economics
0.2	162324750	Economics
0.058823529411764705	162324750	Economics
0.3333333333333333	162324750	Economics
0.0	162324750	Economics
0.1	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.1	162324750	Economics
0.023255813953488372	162324750	Economics
0.0	162324750	Economics
0.02857142857142857	162324750	Economics
0.03125	162324750	Economics
0.09523809523809523	162324750	Economics
0.125	162324750	Economics
0.125	162324750	Economics
0.058823529411764705	162324750	Economics
0.1111111111111111	162324750	Economics
0.19047619047619047	162324750	Economics
0.02564102564102564	162324750	Economics
0.025	162324750	Economics
0.07692307692307693	162324750	Economics
0.07692307692307693	162324750	Economics
0.1111111111111111	162324750	Economics
0.25	162324750	Economics
0.058823529411764705	162324750	Economics
0.0425531914893617	162324750	Economics
0.18181818181818182	162324750	Economics
0.012048192771084338	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.07407407407407407	86803240	Biology
0.09352517985611511	86803240	Biology
0.2692307692307692	86803240	Biology
0.08695652173913043	86803240	Biology
0.0	86803240	Biology
0.6666666666666666	86803240	Biology
0.0	86803240	Biology
0.40625	86803240	Biology
0.10714285714285714	86803240	Biology
0.11267605633802817	86803240	Biology
0.06976744186046512	86803240	Biology
0.045454545454545456	86803240	Biology
0.125	86803240	Biology
0.0	86803240	Biology
0.15625	86803240	Biology
0.057291666666666664	86803240	Biology
0.06611570247933884	86803240	Biology
0.034482758620689655	86803240	Biology
0.10909090909090909	86803240	Biology
0.06741573033707865	86803240	Biology
0.2222222222222222	86803240	Biology
0.031746031746031744	86803240	Biology
0.06666666666666667	86803240	Biology
0.08778625954198473	86803240	Biology
0.030303030303030304	86803240	Biology
0.0	86803240	Biology
0.007751937984496124	86803240	Biology
0.0	86803240	Biology
0.11864406779661017	86803240	Biology
0.13636363636363635	86803240	Biology
0.07142857142857142	86803240	Biology
0.3333333333333333	86803240	Biology
0.02564102564102564	86803240	Biology
0.03125	86803240	Biology
0.06666666666666667	86803240	Biology
0.17857142857142858	86803240	Biology
0.13333333333333333	86803240	Biology
0.0423728813559322	86803240	Biology
0.075	86803240	Biology
0.09523809523809523	86803240	Biology
0.02	86803240	Biology
0.0	86803240	Biology
0.0	86803240	Biology
0.0	86803240	Biology
0.0	86803240	Biology
0.0	86803240	Biology
0.0	86803240	Biology
0.0	86803240	Biology
0.0	86803240	Biology
0.0	86803240	Biology
0.15625	15744967	Psychology
0.08333333333333333	15744967	Psychology
0.0	15744967	Psychology
0.5	15744967	Psychology
0.25	15744967	Psychology
0.019417475728155338	15744967	Psychology
0.013793103448275862	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.041666666666666664	33923547	Mathematics
0.02040816326530612	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.17567567567567569	121332964	Physics
0.1568627450980392	121332964	Physics
0.13157894736842105	121332964	Physics
0.1267605633802817	121332964	Physics
0.06779661016949153	121332964	Physics
0.03007518796992481	121332964	Physics
0.0033444816053511705	121332964	Physics
0.0	121332964	Physics
0.5	121332964	Physics
0.13157894736842105	121332964	Physics
0.4	121332964	Physics
0.21428571428571427	121332964	Physics
0.0	121332964	Physics
0.0	121332964	Physics
0.0	121332964	Physics
0.0	121332964	Physics
0.06666666666666667	127413603	Engineering
0.25	127413603	Engineering
0.08695652173913043	127413603	Engineering
0.0	127413603	Engineering
0.0	127413603	Engineering
0.0	127413603	Engineering
0.5	127413603	Engineering
0.10638297872340426	127413603	Engineering
0.0	127413603	Engineering
0.05263157894736842	127413603	Engineering
0.06451612903225806	127413603	Engineering
0.1111111111111111	127413603	Engineering
0.0	127413603	Engineering
0.06896551724137931	33923547	Mathematics
0.5	33923547	Mathematics
0.08695652173913043	33923547	Mathematics
0.0	33923547	Mathematics
0.05194805194805195	33923547	Mathematics
0.0	33923547	Mathematics
0.07894736842105263	33923547	Mathematics
0.125	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.5	162324750	Economics
0.16666666666666666	162324750	Economics
0.0	162324750	Economics
0.1118421052631579	162324750	Economics
0.375	162324750	Economics
0.09523809523809523	162324750	Economics
0.25	162324750	Economics
0.0	162324750	Economics
0.16666666666666666	162324750	Economics
0.42857142857142855	162324750	Economics
0.07407407407407407	162324750	Economics
0.030303030303030304	162324750	Economics
0.047619047619047616	162324750	Economics
0.0	162324750	Economics
0.15254237288135594	162324750	Economics
0.015873015873015872	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.06870229007633588	162324750	Economics
0.05263157894736842	162324750	Economics
0.14285714285714285	162324750	Economics
0.2222222222222222	162324750	Economics
0.25	162324750	Economics
0.05	162324750	Economics
0.25	162324750	Economics
0.15384615384615385	162324750	Economics
0.2	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.08108108108108109	162324750	Economics
0.0625	162324750	Economics
0.08823529411764706	162324750	Economics
0.0	162324750	Economics
0.2	162324750	Economics
0.1	162324750	Economics
0.02857142857142857	162324750	Economics
0.07407407407407407	162324750	Economics
0.0	162324750	Economics
0.11538461538461539	162324750	Economics
0.16666666666666666	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.02	162324750	Economics
0.03333333333333333	162324750	Economics
0.125	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.06666666666666667	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.125	162324750	Economics
0.0	162324750	Economics
0.02702702702702703	162324750	Economics
0.0625	162324750	Economics
0.0967741935483871	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.020833333333333332	162324750	Economics
0.0	162324750	Economics
0.23076923076923078	162324750	Economics
0.0	162324750	Economics
0.02040816326530612	162324750	Economics
0.09090909090909091	162324750	Economics
0.017857142857142856	162324750	Economics
0.1111111111111111	162324750	Economics
0.027777777777777776	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.08571428571428572	15744967	Psychology
0.09090909090909091	15744967	Psychology
0.0	15744967	Psychology
0.019230769230769232	15744967	Psychology
0.07142857142857142	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.07692307692307693	15744967	Psychology
0.0	15744967	Psychology
1.0	15744967	Psychology
0.1	15744967	Psychology
0.2	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.047619047619047616	15744967	Psychology
0.0	15744967	Psychology
0.16666666666666666	15744967	Psychology
0.0	15744967	Psychology
0.05263157894736842	15744967	Psychology
0.1	15744967	Psychology
0.1111111111111111	15744967	Psychology
0.07692307692307693	15744967	Psychology
0.2	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.03333333333333333	144133560	Business
0.0625	144133560	Business
0.03225806451612903	144133560	Business
0.1111111111111111	144133560	Business
0.0	144133560	Business
0.07692307692307693	144133560	Business
0.047619047619047616	144133560	Business
0.0	144133560	Business
0.045454545454545456	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.07142857142857142	144133560	Business
0.1111111111111111	144133560	Business
0.0	144133560	Business
0.08333333333333333	144133560	Business
0.0	144133560	Business
0.02631578947368421	144133560	Business
0.0	144133560	Business
0.16666666666666666	144133560	Business
0.0	144133560	Business
0.25	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.009900990099009901	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.038461538461538464	144133560	Business
0.05084745762711865	144133560	Business
0.09090909090909091	144133560	Business
0.11764705882352941	144133560	Business
0.0	144133560	Business
0.05	144133560	Business
0.0	144133560	Business
0.16666666666666666	144133560	Business
0.09090909090909091	144133560	Business
0.125	144133560	Business
0.34782608695652173	144133560	Business
0.10256410256410256	144133560	Business
0.06666666666666667	144133560	Business
0.08333333333333333	144133560	Business
0.1	144133560	Business
0.11764705882352941	144133560	Business
0.3333333333333333	144133560	Business
0.0	144133560	Business
0.037037037037037035	144133560	Business
0.0	144133560	Business
0.5	144133560	Business
0.045454545454545456	144133560	Business
0.3333333333333333	144133560	Business
0.16666666666666666	144133560	Business
0.125	144133560	Business
0.3333333333333333	144133560	Business
0.25	144133560	Business
0.034482758620689655	144133560	Business
0.25	144133560	Business
0.02857142857142857	144133560	Business
0.1	144133560	Business
0.078125	144133560	Business
0.125	144133560	Business
0.375	144133560	Business
0.07692307692307693	144133560	Business
0.058823529411764705	144133560	Business
0.25	144133560	Business
0.034482758620689655	144133560	Business
0.07692307692307693	144133560	Business
0.08333333333333333	144133560	Business
0.09090909090909091	144133560	Business
0.07142857142857142	144133560	Business
0.024390243902439025	144133560	Business
0.1	144133560	Business
0.14285714285714285	144133560	Business
0.11538461538461539	144133560	Business
0.2	144133560	Business
0.09090909090909091	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.1276595744680851	127413603	Engineering
0.07352941176470588	127413603	Engineering
0.0	127413603	Engineering
0.0	185592680	Chemistry
0.5	185592680	Chemistry
1.0	185592680	Chemistry
0.0	185592680	Chemistry
0.04477611940298507	41008148	Computer science
0.12380952380952381	41008148	Computer science
0.0	41008148	Computer science
0.5	162324750	Economics
0.058823529411764705	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.14285714285714285	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.03508771929824561	162324750	Economics
0.015151515151515152	162324750	Economics
0.045454545454545456	162324750	Economics
0.08	162324750	Economics
0.0	162324750	Economics
0.1	162324750	Economics
0.043478260869565216	162324750	Economics
0.041666666666666664	162324750	Economics
0.08333333333333333	162324750	Economics
0.0	162324750	Economics
0.058823529411764705	162324750	Economics
0.25	162324750	Economics
0.2	162324750	Economics
0.04	162324750	Economics
0.5	162324750	Economics
0.16666666666666666	162324750	Economics
0.11764705882352941	162324750	Economics
0.030303030303030304	162324750	Economics
0.2	162324750	Economics
0.017857142857142856	162324750	Economics
0.18181818181818182	162324750	Economics
0.16666666666666666	162324750	Economics
0.02857142857142857	162324750	Economics
0.043478260869565216	162324750	Economics
0.1	162324750	Economics
0.0625	162324750	Economics
0.043478260869565216	162324750	Economics
0.07692307692307693	162324750	Economics
0.05405405405405406	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.05555555555555555	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.3333333333333333	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.24242424242424243	162324750	Economics
0.0	162324750	Economics
0.05555555555555555	162324750	Economics
0.3333333333333333	162324750	Economics
0.42857142857142855	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	17744445	Political science
0.0	17744445	Political science
0.038461538461538464	17744445	Political science
0.041666666666666664	17744445	Political science
0.014285714285714285	17744445	Political science
0.0	17744445	Political science
0.0	17744445	Political science
0.0	17744445	Political science
0.0	17744445	Political science
0.0	17744445	Political science
0.0	17744445	Political science
0.0	17744445	Political science
0.0	17744445	Political science
0.0	17744445	Political science
0.0	17744445	Political science
0.07142857142857142	86803240	Biology
0.11764705882352941	86803240	Biology
0.05714285714285714	86803240	Biology
0.13333333333333333	86803240	Biology
0.11666666666666667	86803240	Biology
0.06818181818181818	86803240	Biology
0.23076923076923078	86803240	Biology
0.1	86803240	Biology
0.3333333333333333	86803240	Biology
0.007194244604316547	86803240	Biology
0.23529411764705882	86803240	Biology
0.0	86803240	Biology
0.5	86803240	Biology
0.0625	86803240	Biology
0.16417910447761194	86803240	Biology
0.019230769230769232	86803240	Biology
0.15384615384615385	86803240	Biology
0.16666666666666666	86803240	Biology
0.06060606060606061	86803240	Biology
0.0	86803240	Biology
0.0	86803240	Biology
0.0	86803240	Biology
0.0	86803240	Biology
0.08	15744967	Psychology
0.1	15744967	Psychology
0.0	15744967	Psychology
0.21052631578947367	15744967	Psychology
0.0	15744967	Psychology
0.05172413793103448	15744967	Psychology
0.3142857142857143	15744967	Psychology
0.0	15744967	Psychology
0.15	15744967	Psychology
0.02857142857142857	15744967	Psychology
0.08823529411764706	15744967	Psychology
0.0	15744967	Psychology
0.15789473684210525	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.04	15744967	Psychology
0.23076923076923078	15744967	Psychology
0.29411764705882354	15744967	Psychology
0.010869565217391304	15744967	Psychology
0.0425531914893617	15744967	Psychology
0.08333333333333333	15744967	Psychology
0.125	15744967	Psychology
0.05263157894736842	15744967	Psychology
0.2857142857142857	15744967	Psychology
0.016129032258064516	15744967	Psychology
0.3076923076923077	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0449438202247191	86803240	Biology
0.06923076923076923	86803240	Biology
0.20588235294117646	86803240	Biology
0.14285714285714285	86803240	Biology
0.06	86803240	Biology
0.061224489795918366	86803240	Biology
0.23333333333333334	86803240	Biology
0.18181818181818182	86803240	Biology
0.1111111111111111	86803240	Biology
0.5	71924100	Medicine
0.2	71924100	Medicine
0.016666666666666666	162324750	Economics
0.5454545454545454	162324750	Economics
0.07692307692307693	162324750	Economics
0.07692307692307693	162324750	Economics
0.0	162324750	Economics
0.3333333333333333	162324750	Economics
0.0	162324750	Economics
0.2	162324750	Economics
0.23076923076923078	162324750	Economics
0.6666666666666666	162324750	Economics
0.09090909090909091	162324750	Economics
0.1111111111111111	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.5	162324750	Economics
0.36363636363636365	162324750	Economics
0.3333333333333333	162324750	Economics
0.3333333333333333	162324750	Economics
0.25	162324750	Economics
0.038461538461538464	162324750	Economics
0.25	162324750	Economics
0.07142857142857142	162324750	Economics
0.5	162324750	Economics
0.4	162324750	Economics
0.16666666666666666	162324750	Economics
0.08695652173913043	162324750	Economics
0.2	162324750	Economics
0.2857142857142857	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.09523809523809523	162324750	Economics
0.04838709677419355	162324750	Economics
0.0	162324750	Economics
0.08695652173913043	162324750	Economics
0.0	162324750	Economics
0.1	162324750	Economics
0.10526315789473684	162324750	Economics
0.06666666666666667	162324750	Economics
0.09090909090909091	162324750	Economics
0.09523809523809523	162324750	Economics
0.0	162324750	Economics
0.3333333333333333	162324750	Economics
0.07692307692307693	162324750	Economics
0.017241379310344827	162324750	Economics
0.14285714285714285	162324750	Economics
0.022727272727272728	162324750	Economics
0.4	162324750	Economics
0.0625	162324750	Economics
0.1875	162324750	Economics
0.07692307692307693	162324750	Economics
0.08695652173913043	162324750	Economics
0.125	162324750	Economics
0.5	162324750	Economics
1.0	162324750	Economics
0.18181818181818182	162324750	Economics
0.14285714285714285	162324750	Economics
0.043478260869565216	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.1111111111111111	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.01875	41008148	Computer science
0.19047619047619047	41008148	Computer science
0.0	41008148	Computer science
0.019230769230769232	41008148	Computer science
0.125	41008148	Computer science
0.3076923076923077	41008148	Computer science
0.16666666666666666	41008148	Computer science
0.5	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.024390243902439025	121332964	Physics
0.029585798816568046	121332964	Physics
0.3076923076923077	121332964	Physics
0.0	121332964	Physics
0.0	121332964	Physics
0.34146341463414637	121332964	Physics
0.23076923076923078	121332964	Physics
0.4	121332964	Physics
0.16822429906542055	121332964	Physics
0.0	121332964	Physics
0.11764705882352941	121332964	Physics
0.0	17744445	Political science
0.0	17744445	Political science
0.6666666666666666	17744445	Political science
0.5	17744445	Political science
0.038461538461538464	17744445	Political science
0.0	17744445	Political science
0.0	17744445	Political science
0.0	17744445	Political science
0.0	17744445	Political science
0.0	17744445	Political science
0.0	162324750	Economics
0.05555555555555555	162324750	Economics
0.09090909090909091	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.1875	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.058823529411764705	162324750	Economics
0.09090909090909091	162324750	Economics
0.058823529411764705	162324750	Economics
0.023255813953488372	162324750	Economics
0.0851063829787234	162324750	Economics
0.5	162324750	Economics
0.02702702702702703	162324750	Economics
0.0	162324750	Economics
0.14285714285714285	162324750	Economics
0.13043478260869565	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.1111111111111111	162324750	Economics
0.125	162324750	Economics
0.0	162324750	Economics
0.25	162324750	Economics
0.09090909090909091	162324750	Economics
0.10526315789473684	162324750	Economics
0.02631578947368421	162324750	Economics
0.03125	162324750	Economics
0.05263157894736842	162324750	Economics
0.07407407407407407	162324750	Economics
0.03225806451612903	162324750	Economics
0.10526315789473684	162324750	Economics
0.16666666666666666	162324750	Economics
